minute,value
1.0,2
2.0,5
3.0,5
4.0,5
5.0,5
6.0,5
7.0,25
8.0,19
9.0,18
10.0,100
11.0,93
12.0,62
13.0,45
14.0,41
15.0,12
16.0,-9
17.0,-16
18.0,-8
19.0,-18
20.0,-8
21.0,-2
22.0,-13
23.0,9
24.0,7
25.0,-23
26.0,-6
27.0,13
28.0,3
29.0,-3
30.0,-13
31.0,-85
32.0,-76
33.0,-73
34.0,-45
35.0,-27
36.0,-12
37.0,36
38.0,19
39.0,6
40.0,-13
41.0,-17
42.0,-25
43.0,-30
44.0,-13
45.0,-4
45.5,41
46.0,-2
47.0,-3
48.0,10
49.0,-25
50.0,-14
51.0,-56
52.0,-27
53.0,31
54.0,6
55.0,-15
56.0,-9
57.0,-10
58.0,-40
59.0,-81
60.0,-50
61.0,-82
62.0,-46
63.0,-27
64.0,-13
65.0,-13
66.0,-16
67.0,-86
68.0,-52
69.0,-33
70.0,-22
71.0,-16
72.0,-8
73.0,-43
74.0,-60
75.0,-38
76.0,-32
77.0,-21
78.0,-100
79.0,-69
80.0,-76
81.0,-66
82.0,-35
83.0,-9
84.0,89
85.0,51
86.0,34
87.0,27
88.0,14
89.0,-3
90.0,6
90.5,-91
