minute,value
1.0,-30
2.0,-16
3.0,-4
4.0,3
5.0,9
6.0,29
7.0,21
8.0,9
9.0,33
10.0,16
11.0,-27
12.0,-10
13.0,28
14.0,31
15.0,29
16.0,29
17.0,69
18.0,43
19.0,50
20.0,34
21.0,2
22.0,12
23.0,53
24.0,20
25.0,3
26.0,3
27.0,1
28.0,20
29.0,11
30.0,28
31.0,16
32.0,58
33.0,66
34.0,27
35.0,23
36.0,-26
37.0,-6
38.0,-25
39.0,30
40.0,3
41.0,7
42.0,7
43.0,67
44.0,41
45.0,66
45.5,61
46.0,14
47.0,14
48.0,25
49.0,20
50.0,11
51.0,5
52.0,2
53.0,-2
54.0,-4
55.0,-25
56.0,-15
57.0,-13
58.0,-8
59.0,-2
60.0,2
61.0,56
62.0,40
63.0,28
64.0,22
65.0,43
66.0,31
67.0,50
68.0,25
69.0,10
70.0,-5
71.0,18
72.0,12
73.0,37
74.0,48
75.0,28
76.0,2
77.0,-3
78.0,-7
79.0,-22
80.0,-9
81.0,-3
82.0,-5
83.0,-14
84.0,-21
85.0,-17
86.0,-89
87.0,-82
88.0,-55
89.0,-37
90.0,-12
90.5,-19
