minute,value
1.0,-3
2.0,-29
3.0,-6
4.0,5
5.0,4
6.0,5
7.0,8
8.0,31
9.0,26
10.0,20
11.0,17
12.0,42
13.0,16
14.0,-53
15.0,-22
16.0,-13
17.0,-41
18.0,-20
19.0,-50
20.0,-45
21.0,-23
22.0,-11
23.0,-6
24.0,32
25.0,18
26.0,10
27.0,10
28.0,90
29.0,66
30.0,100
31.0,83
32.0,67
33.0,38
34.0,32
35.0,17
36.0,25
37.0,44
38.0,42
39.0,13
40.0,10
41.0,7
42.0,-29
43.0,-15
44.0,-7
45.0,-6
45.5,-28
46.0,2
47.0,2
48.0,3
49.0,3
50.0,2
51.0,3
52.0,3
53.0,4
54.0,16
55.0,30
56.0,23
57.0,100
58.0,69
59.0,63
60.0,45
61.0,90
62.0,95
63.0,61
64.0,40
65.0,45
66.0,27
67.0,18
68.0,40
69.0,30
70.0,23
71.0,19
72.0,100
73.0,90
74.0,100
75.0,28
76.0,17
77.0,3
78.0,1
79.0,9
80.0,18
81.0,26
82.0,21
83.0,19
84.0,77
85.0,51
86.0,35
87.0,100
88.0,99
89.0,67
90.0,97
90.5,92
