minute,value
1.0,-6
2.0,-7
3.0,-8
4.0,-30
5.0,-33
6.0,-50
7.0,-37
8.0,-22
9.0,-8
10.0,4
11.0,-10
12.0,11
13.0,47
14.0,40
15.0,24
16.0,14
17.0,3
18.0,5
19.0,6
20.0,8
21.0,9
22.0,55
23.0,11
24.0,4
25.0,-28
26.0,-9
27.0,-6
28.0,44
29.0,30
30.0,25
31.0,68
32.0,38
33.0,18
34.0,27
35.0,15
36.0,4
37.0,44
38.0,46
39.0,17
40.0,58
41.0,35
42.0,20
43.0,16
44.0,13
45.0,7
45.5,-7
46.0,3
47.0,5
48.0,6
49.0,-12
50.0,-1
51.0,5
52.0,23
53.0,20
54.0,28
55.0,11
56.0,-21
57.0,-15
58.0,-37
59.0,-29
60.0,-17
61.0,-35
62.0,-26
63.0,-22
64.0,-19
65.0,-58
66.0,-23
67.0,36
68.0,29
69.0,46
70.0,28
71.0,-32
72.0,-15
73.0,-16
74.0,-10
75.0,-28
76.0,-13
77.0,-6
78.0,-43
79.0,-24
80.0,-11
81.0,10
82.0,4
83.0,-34
84.0,-27
85.0,-20
86.0,-11
87.0,43
88.0,26
89.0,42
90.0,-41
90.5,60
