name,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,firstName,lastName,sofascoreId
Jesurun Rak-Sakyi,jesurun-rak-sakyi,J. Rak-Sakyi,M,19,1031,M,1101362,"{'nameTranslation': {'ar': 'جيسورون راك-ساكيي', 'hi': 'जेसुरुन राक-साकी', 'bn': 'জেসুরুন রাক-সাকি'}, 'shortNameTranslation': {'ar': 'ج. راك-ساكيي', 'hi': 'जे. राक-साकी', 'bn': 'জে. রাক-সাকাই'}}",False,save,fast-break,right-foot,90,5398,2698,,7.5,64.4,0,47.3,11.4,,,
Joel Ward,joel-ward,J. Ward,D,,256,M,39183,"{'nameTranslation': {'ar': 'جويل وارد', 'hi': 'जोएल वार्ड', 'bn': 'জোয়েল ওয়ার্ড'}, 'shortNameTranslation': {'ar': 'ج. وارد', 'hi': 'जे. वार्ड', 'bn': 'জে. ওয়ার্ড'}}",False,miss,corner,head,87,5184,2484,,8.4,44.9,0,38.0,11.1,,,
Odsonne Édouard,odsonne-edouard,O. Édouard,F,19,5777,M,795228,"{'nameTranslation': {'ar': 'أودسون إدوارد', 'hi': 'ओडसन एडुआर्ड', 'bn': 'ওডসন এডওয়ার্ড'}, 'shortNameTranslation': {'ar': 'أ. إدوارد', 'hi': 'ओ. एडुआर्ड', 'bn': 'ও. এডওয়ার্ড'}}",False,save,free-kick,right-foot,84,5031,2331,,24.9,49.4,0,54.0,30.4,,,
Jordan Ayew,jordan-ayew,J. Ayew,F,9,14311,M,103045,"{'nameTranslation': {'ar': 'جوردان أيو', 'hi': 'जॉर्डन अय्यू', 'bn': 'জর্ডান আইউ'}, 'shortNameTranslation': {'ar': 'ج. أيو', 'hi': 'जे. अय्यू', 'bn': 'জে. আইউ'}}",False,miss,regular,left-foot,78,4627,1927,,9.4,47.8,0,56.8,1.4,,,jordanayew9
Matheus França,matheus-franca,Matheus França,F,9,3730,M,1116593,"{'nameTranslation': {'ar': 'ماتيوس فرانكا', 'hi': 'मैथियस फ्रांस', 'bn': 'ম্যাথিউস ফ্রাঙ্কা'}, 'shortNameTranslation': {'ar': 'م. فرانكا', 'hi': 'मैथियस फ्रांस', 'bn': 'ম্যাথিউস ফ্রাঙ্কা'}}",False,miss,assisted,right-foot,77,4561,1861,,29.3,51.1,0,59.0,70.8,Matheus França,,
Miguel Almirón,miguel-almiron,M. Almirón,M,10,8455,M,333373,"{'nameTranslation': {'ar': 'ميغيل ألميرون', 'hi': 'मिगुएल अल्मिरोन', 'bn': 'মিগুয়েল আলমিরন'}, 'shortNameTranslation': {'ar': 'م. ألميرون', 'hi': 'एम. अल्मिरोन', 'bn': 'এম. আলমিরন'}}",True,save,assisted,left-foot,75,4470,1770,,13.3,39.1,0,48.8,2.5,,,miguel_almiron
Marc Guéhi,marc-guehi,M. Guéhi,D,6,7807,M,877994,"{'nameTranslation': {'ar': 'مارك غيهي', 'hi': 'मार्क गुएही', 'bn': 'মার্ক গুয়েহি'}, 'shortNameTranslation': {'ar': 'م. غيهي', 'hi': 'एम. गुएही', 'bn': 'এম. গুয়েহি'}}",False,miss,corner,right-foot,74,4429,1729,,9.4,49.1,0,45.5,61.1,,,MarcGuehi13
Marc Guéhi,marc-guehi,M. Guéhi,D,6,7807,M,877994,"{'nameTranslation': {'ar': 'مارك غيهي', 'hi': 'मार्क गुएही', 'bn': 'মার্ক গুয়েহি'}, 'shortNameTranslation': {'ar': 'م. غيهي', 'hi': 'एम. गुएही', 'bn': 'এম. গুয়েহি'}}",False,block,corner,left-foot,74,4427,1727,,8.0,47.6,0,48.7,19.0,,,MarcGuehi13
Cheick Doucouré,cheick-doucoure,C. Doucouré,M,28,1459,M,906047,"{'nameTranslation': {'ar': 'شيخ دوكوري', 'hi': 'चेक डौकोरे', 'bn': 'ডউকোরে'}, 'shortNameTranslation': {'ar': 'ش. دوكوري', 'hi': 'सी. डौकोरे', 'bn': 'সি. ডউকোরে'}}",False,miss,corner,right-foot,74,4427,1727,,15.9,63.0,0,60.8,4.2,,,
Jordan Ayew,jordan-ayew,J. Ayew,F,9,14311,M,103045,"{'nameTranslation': {'ar': 'جوردان أيو', 'hi': 'जॉर्डन अय्यू', 'bn': 'জর্ডান আইউ'}, 'shortNameTranslation': {'ar': 'ج. أيو', 'hi': 'जे. अय्यू', 'bn': 'জে. আইউ'}}",False,miss,corner,head,74,4424,1724,,6.7,35.7,0,0.3,4.2,,,jordanayew9
