minute,value
1.0,-2
2.0,-3
3.0,5
4.0,3
5.0,2
6.0,-4
7.0,-5
8.0,-6
9.0,-7
10.0,-16
11.0,-13
12.0,21
13.0,8
14.0,5
15.0,-9
16.0,-6
17.0,-7
18.0,-7
19.0,-7
20.0,-11
21.0,-40
22.0,-21
23.0,-10
24.0,-4
25.0,3
26.0,26
27.0,14
28.0,-17
29.0,-14
30.0,-62
31.0,-39
32.0,-24
33.0,-53
34.0,-14
35.0,-9
36.0,-10
37.0,-11
38.0,-45
39.0,-22
40.0,23
41.0,-10
42.0,-7
43.0,-25
44.0,-58
45.0,-45
46.0,-4
47.0,-6
48.0,-8
49.0,-9
50.0,-9
51.0,19
52.0,5
53.0,16
54.0,13
55.0,78
56.0,78
57.0,52
58.0,48
59.0,29
60.0,13
61.0,6
62.0,-4
63.0,-11
64.0,11
65.0,67
66.0,39
67.0,15
68.0,7
69.0,-11
70.0,-18
71.0,-9
72.0,24
73.0,9
74.0,21
75.0,10
76.0,3
77.0,-4
78.0,3
79.0,-6
80.0,-30
81.0,-22
82.0,-17
83.0,-15
84.0,-13
85.0,-10
86.0,-10
87.0,18
88.0,3
89.0,-34
90.0,-21
90.5,26
