minute,value
1.0,3
2.0,37
3.0,10
4.0,-30
5.0,-66
6.0,-53
7.0,-43
8.0,-36
9.0,-27
10.0,-29
11.0,-20
12.0,-33
13.0,-20
14.0,-18
15.0,-73
16.0,-80
17.0,-48
18.0,-30
19.0,-1
20.0,-7
21.0,-7
22.0,8
23.0,-11
24.0,-28
25.0,-48
26.0,-30
27.0,-13
28.0,-10
29.0,25
30.0,4
31.0,-13
32.0,15
33.0,-26
34.0,56
35.0,88
36.0,68
37.0,33
38.0,15
39.0,-6
40.0,-57
41.0,-75
42.0,-22
43.0,-20
44.0,-18
45.0,-5
45.5,-18
46.0,-4
47.0,3
48.0,-24
49.0,-6
50.0,-11
51.0,-15
52.0,-35
53.0,-69
54.0,-45
55.0,-73
56.0,-46
57.0,-29
58.0,-16
59.0,-53
60.0,-72
61.0,-55
62.0,-100
63.0,-60
64.0,-46
65.0,-22
66.0,-8
67.0,-9
68.0,-47
69.0,37
70.0,7
71.0,4
72.0,24
73.0,6
74.0,14
75.0,16
76.0,42
77.0,13
78.0,5
79.0,-10
80.0,-13
81.0,-14
82.0,-12
83.0,-11
84.0,-9
85.0,-3
86.0,-11
87.0,-47
88.0,-31
89.0,-22
90.0,-36
90.5,-8
