minute,value
1.0,6
2.0,-10
3.0,46
4.0,15
5.0,-26
6.0,-8
7.0,-3
8.0,52
9.0,65
10.0,40
11.0,44
12.0,18
13.0,14
14.0,12
15.0,13
16.0,33
17.0,75
18.0,55
19.0,35
20.0,24
21.0,69
22.0,54
23.0,46
24.0,24
25.0,46
26.0,19
27.0,-34
28.0,-77
29.0,-77
30.0,-59
31.0,-37
32.0,-59
33.0,-54
34.0,-32
35.0,-20
36.0,-14
37.0,-100
38.0,-75
39.0,-42
40.0,-57
41.0,-12
42.0,27
43.0,15
44.0,1
45.0,-32
45.5,-23
46.0,-3
47.0,-5
48.0,-6
49.0,-5
50.0,4
51.0,68
52.0,42
53.0,77
54.0,51
55.0,39
56.0,20
57.0,13
58.0,37
59.0,-36
60.0,-6
61.0,23
62.0,13
63.0,-14
64.0,3
65.0,-27
66.0,-14
67.0,-8
68.0,4
69.0,5
70.0,100
71.0,59
72.0,31
73.0,6
74.0,-5
75.0,32
76.0,-23
77.0,-2
78.0,-3
79.0,15
80.0,28
81.0,16
82.0,-16
83.0,55
84.0,24
85.0,7
86.0,-53
87.0,-34
88.0,-44
89.0,-11
90.0,8
90.5,12
