minute,value
1.0,2
2.0,6
3.0,-12
4.0,11
5.0,18
6.0,25
7.0,29
8.0,16
9.0,6
10.0,-20
11.0,-5
12.0,9
13.0,2
14.0,-2
15.0,10
16.0,12
17.0,16
18.0,19
19.0,18
20.0,1
21.0,-14
22.0,-14
23.0,-4
24.0,11
25.0,8
26.0,15
27.0,16
28.0,22
29.0,33
30.0,18
31.0,8
32.0,2
33.0,28
34.0,21
35.0,24
36.0,21
37.0,38
38.0,28
39.0,37
40.0,28
41.0,64
42.0,44
43.0,68
44.0,38
45.0,49
45.5,33
46.0,-2
47.0,8
48.0,13
49.0,14
50.0,19
51.0,77
52.0,40
53.0,20
54.0,23
55.0,19
56.0,24
57.0,21
58.0,59
59.0,41
60.0,50
61.0,53
62.0,36
63.0,37
64.0,54
65.0,20
66.0,12
67.0,9
68.0,17
69.0,21
70.0,58
71.0,34
72.0,19
73.0,14
74.0,15
75.0,12
76.0,19
77.0,49
78.0,30
79.0,18
80.0,11
81.0,7
82.0,29
83.0,22
84.0,15
85.0,9
86.0,5
87.0,1
88.0,-1
89.0,19
90.0,11
90.5,76
