minute,value
1.0,2
2.0,61
3.0,46
4.0,30
5.0,19
6.0,11
7.0,12
8.0,10
9.0,18
10.0,13
11.0,35
12.0,46
13.0,53
14.0,60
15.0,46
16.0,36
17.0,51
18.0,73
19.0,12
20.0,66
21.0,84
22.0,54
23.0,45
24.0,70
25.0,44
26.0,29
27.0,31
28.0,50
29.0,30
30.0,26
31.0,18
32.0,13
33.0,39
34.0,41
35.0,48
36.0,61
37.0,52
38.0,47
39.0,19
40.0,87
41.0,49
42.0,28
43.0,32
44.0,18
45.0,-10
45.5,-13
46.0,6
47.0,30
48.0,32
49.0,16
50.0,-33
51.0,-27
52.0,-20
53.0,-31
54.0,-17
55.0,-7
56.0,-6
57.0,-6
58.0,-13
59.0,-2
60.0,-3
61.0,-4
62.0,-14
63.0,-17
64.0,-10
65.0,32
66.0,16
67.0,11
68.0,7
69.0,26
70.0,77
71.0,46
72.0,17
73.0,13
74.0,15
75.0,11
76.0,1
77.0,-9
78.0,-9
79.0,-13
80.0,-10
81.0,-4
82.0,4
83.0,-3
84.0,-1
85.0,-23
86.0,-15
87.0,-10
88.0,-7
89.0,-5
90.0,-20
90.5,98
