minute,value
1.0,5
2.0,-3
3.0,57
4.0,36
5.0,14
6.0,8
7.0,47
8.0,32
9.0,24
10.0,25
11.0,25
12.0,19
13.0,18
14.0,-23
15.0,12
16.0,24
17.0,30
18.0,17
19.0,11
20.0,9
21.0,-5
22.0,-2
23.0,-1
24.0,35
25.0,26
26.0,20
27.0,21
28.0,20
29.0,15
30.0,7
31.0,17
32.0,44
33.0,59
34.0,70
35.0,47
36.0,32
37.0,67
38.0,43
39.0,36
40.0,-34
41.0,13
42.0,12
43.0,7
44.0,11
45.0,19
45.5,-2
46.0,4
47.0,10
48.0,9
49.0,9
50.0,12
51.0,-28
52.0,-13
53.0,8
54.0,8
55.0,35
56.0,31
57.0,41
58.0,33
59.0,24
60.0,31
61.0,27
62.0,26
63.0,29
64.0,18
65.0,6
66.0,-8
67.0,-4
68.0,-2
69.0,10
70.0,9
71.0,8
72.0,-25
73.0,-10
74.0,-5
75.0,-1
76.0,3
77.0,5
78.0,5
79.0,5
80.0,5
81.0,5
82.0,-59
83.0,-24
84.0,-1
85.0,33
86.0,10
87.0,6
88.0,-5
89.0,-7
90.0,18
90.5,-44
