minute,value
1.0,7
2.0,11
3.0,9
4.0,18
5.0,20
6.0,19
7.0,61
8.0,27
9.0,-29
10.0,10
11.0,-2
12.0,9
13.0,7
14.0,13
15.0,12
16.0,9
17.0,14
18.0,54
19.0,80
20.0,44
21.0,35
22.0,18
23.0,22
24.0,12
25.0,14
26.0,14
27.0,33
28.0,17
29.0,11
30.0,22
31.0,14
32.0,37
33.0,21
34.0,12
35.0,-50
36.0,-18
37.0,-1
38.0,37
39.0,22
40.0,15
41.0,60
42.0,35
43.0,56
44.0,62
45.0,79
45.5,-11
46.0,-2
47.0,14
48.0,6
49.0,-15
50.0,-10
51.0,-45
52.0,-31
53.0,-71
54.0,-83
55.0,-51
56.0,35
57.0,-15
58.0,-6
59.0,-8
60.0,-22
61.0,24
62.0,5
63.0,100
64.0,60
65.0,30
66.0,9
67.0,-6
68.0,40
69.0,17
70.0,8
71.0,-10
72.0,-6
73.0,-11
74.0,-11
75.0,-7
76.0,46
77.0,-36
78.0,-2
79.0,-17
80.0,-7
81.0,-20
82.0,-14
83.0,-5
84.0,4
85.0,41
86.0,29
87.0,21
88.0,16
89.0,84
90.0,58
90.5,-36
