name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,sofascoreId
Pedro Porro,,,pedro-porro,P. Porro,D,23,11089,M,913654,"{'nameTranslation': {'ar': 'بيدرو بورو', 'hi': 'पेड्रो पोरो', 'bn': 'পেড্রো পোরো'}, 'shortNameTranslation': {'ar': 'ب. بورو', 'hi': 'पी. पोरो', 'bn': 'পি. পোরো'}}",True,miss,assisted,right-foot,66,3944,1244,,12.5,73.7,0,52.1,48.6,pedroporro29
Heung-min Son,,,heung-min-son,H. M. Son,F,7,126618,M,111505,"{'nameTranslation': {'ar': 'هيونغ مين سون', 'hi': 'ह्युंग-मिन सोन', 'bn': 'হেউং-মিন সন'}, 'shortNameTranslation': {'ar': 'ه. م. سون', 'hi': 'एच.एम. सोन', 'bn': 'এইচ. এম. সন'}}",True,miss,assisted,left-foot,63,3761,1061,,3.3,37.0,0,36.0,5.6,HMSon
Brennan Johnson,,,brennan-johnson,B. Johnson,F,22,9634,M,1085180,"{'nameTranslation': {'ar': 'برينان جونسون', 'hi': 'ब्रेनन जॉनसन', 'bn': 'ব্রেনান জনসন'}, 'shortNameTranslation': {'ar': 'ب. جونسون', 'hi': 'बी. जॉनसन', 'bn': 'বি. জনসন'}}",True,post,assisted,right-foot,63,3726,1026,,8.4,66.5,0,55.2,32.9,brenjohnson_
Richarlison,,,richarlison,Richarlison,F,9,46727,M,840217,"{'nameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}, 'shortNameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}}",True,goal,assisted,left-foot,60,3582,882,regular,8.2,40.7,0,51.9,1.9,Richarlison
Yves Bissouma,,,yves-bissouma,Y. Bissouma,M,8,14766,M,844842,"{'nameTranslation': {'ar': 'إيف بيسوما', 'hi': 'यवेस बिसौमा', 'bn': 'ইয়েভেস বিসুমা'}, 'shortNameTranslation': {'ar': 'إ. بيسوما', 'hi': 'वाई. बिसौमा', 'bn': 'ওয়াই. বিসুমা'}}",True,save,assisted,right-foot,56,3326,626,,23.2,59.6,0,53.0,8.9,YB8
Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,15531,M,914902,"{'nameTranslation': {'ar': 'غوردون، أنتوني', 'hi': 'गॉर्डन, एंथनी', 'bn': 'গর্ডন, অ্যান্টনি'}, 'shortNameTranslation': {'ar': 'أ. غوردون', 'hi': 'ए. गॉर्डन', 'bn': 'এ. গর্ডন'}}",False,miss,assisted,left-foot,52,3111,411,,2.4,38.9,0,58.3,90.3,AGordon
Richarlison,,,richarlison,Richarlison,F,9,46727,M,840217,"{'nameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}, 'shortNameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}}",True,miss,assisted,right-foot,45,2887,187,,9.0,43.5,0,68.6,33.3,Richarlison
Richarlison,,,richarlison,Richarlison,F,9,46727,M,840217,"{'nameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}, 'shortNameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}}",True,save,corner,head,44,2624,2624,,12.6,54.6,0,50.7,7.6,Richarlison
Dejan Kulusevski,,,dejan-kulusevski,D. Kulusevski,M,21,12068,M,928124,"{'nameTranslation': {'ar': 'ديان كولوسيفسكي', 'hi': 'देजान कुलुसेवस्की', 'bn': 'দেজান কুলুসেভস্কি'}, 'shortNameTranslation': {'ar': 'د. كولوسيفسكي', 'hi': 'डी. कुलुसेवस्की', 'bn': 'ডি. কুলুসেভস্কি'}}",True,save,assisted,left-foot,42,2483,2483,,9.5,60.5,0,47.1,17.1,dejan_k10
Brennan Johnson,,,brennan-johnson,B. Johnson,F,22,9634,M,1085180,"{'nameTranslation': {'ar': 'برينان جونسون', 'hi': 'ब्रेनन जॉनसन', 'bn': 'ব্রেনান জনসন'}, 'shortNameTranslation': {'ar': 'ب. جونسون', 'hi': 'बी. जॉनसन', 'bn': 'বি. জনসন'}}",True,post,assisted,right-foot,41,2435,2435,,16.0,69.2,0,55.5,3.8,brenjohnson_
Pedro Porro,,,pedro-porro,P. Porro,D,23,11089,M,913654,"{'nameTranslation': {'ar': 'بيدرو بورو', 'hi': 'पेड्रो पोरो', 'bn': 'পেড্রো পোরো'}, 'shortNameTranslation': {'ar': 'ب. بورو', 'hi': 'पी. पोरो', 'bn': 'পি. পোরো'}}",True,block,assisted,right-foot,40,2354,2354,,13.7,66.0,0,48.1,19.0,pedroporro29
Richarlison,,,richarlison,Richarlison,F,9,46727,M,840217,"{'nameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}, 'shortNameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}}",True,goal,assisted,left-foot,38,2223,2223,regular,6.4,43.8,0,49.0,13.9,Richarlison
Miguel Almirón,,,miguel-almiron,M. Almirón,M,10,8455,M,333373,"{'nameTranslation': {'ar': 'ميغيل ألميرون', 'hi': 'मिगुएल अल्मिरोन', 'bn': 'মিগুয়েল আলমিরন'}, 'shortNameTranslation': {'ar': 'م. ألميرون', 'hi': 'एम. अल्मिरोन', 'bn': 'এম. আলমিরন'}}",False,save,assisted,left-foot,33,1978,1978,,12.9,60.7,0,52.2,2.5,miguel_almiron
Pape Matar Sarr,,,pape-matar-sarr,P. M. Sarr,M,29,33248,M,1002711,"{'nameTranslation': {'ar': 'بابي مطر سار', 'hi': 'पापे मटर सर्र', 'bn': 'পোপ মাতার সরর'}, 'shortNameTranslation': {'ar': 'ب. م. سار', 'hi': 'पीएम मटर', 'bn': 'পি. এম. সর'}}",True,miss,assisted,right-foot,30,1777,1777,,9.4,52.1,0,66.4,6.9,pape
Joelinton,,,joelinton,Joelinton,M,7,9814,M,560128,"{'nameTranslation': {'ar': 'جويلينتون', 'hi': 'जोलिंटन', 'bn': 'জোলিন্টন'}, 'shortNameTranslation': {'ar': 'جولينتون', 'hi': 'जोएलिंटन', 'bn': 'জোলিন্টন'}}",False,block,assisted,right-foot,28,1673,1673,,20.6,49.7,0,50.6,19.0,joelinton34
Destiny Udogie,,,destiny-udogie,D. Udogie,D,13,5987,M,983572,"{'nameTranslation': {'ar': 'ديستيني أودوجي', 'hi': 'डेस्टिनी उडोगी', 'bn': 'ডেসটিনি উদোগি'}, 'shortNameTranslation': {'ar': 'د. أودوجي', 'hi': 'डी. उडोगी', 'bn': 'ডি. উদোগি'}}",True,goal,assisted,left-foot,26,1528,1528,regular,3.5,47.6,0,51.9,8.9,udogiethree
Cristian Romero,,,cristian-romero,C. Romero,D,17,37279,M,829932,"{'nameTranslation': {'ar': 'كريستيان روميرو', 'hi': 'क्रिस्टियन रोमेरो', 'bn': 'ক্রিশ্চিয়ান রোমেরো'}, 'shortNameTranslation': {'ar': 'ك. روميرو', 'hi': 'सी. रोमेरो', 'bn': 'সি. রোমেরো'}}",True,block,corner,head,17,1012,1012,,9.2,44.0,0,46.7,8.3,cutiromero2
Alexander Isak,,,alexander-isak,A. Isak,F,9,101689,M,823941,"{'nameTranslation': {'ar': 'ألكسندر إيزاك', 'hi': 'अलेक्जेंडर इसाक', 'bn': 'আলেকজান্ডার ইসাক'}, 'shortNameTranslation': {'ar': 'أ. إيزاك', 'hi': 'ए. इसाक', 'bn': 'এ. ইসাক'}}",False,miss,regular,right-foot,9,501,501,,3.8,54.5,0,36.5,4.2,AlexIsak
Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,31656,M,866469,"{'nameTranslation': {'ar': 'برونو غيماريش', 'hi': 'ब्रूनो गीमरेस', 'bn': 'ব্রুনো গুইমারেস'}, 'shortNameTranslation': {'ar': 'ب. غيمارايش', 'hi': 'बी. गीमरेस', 'bn': 'বি. গুইমারেস'}}",False,miss,assisted,right-foot,7,396,396,,23.1,45.0,0,44.5,62.5,BrunoGuimarães
Ben Davies,,,ben-davies,B. Davies,D,33,2694,M,94758,"{'nameTranslation': {'ar': 'بين ديفيز', 'hi': 'बेन डेविस', 'bn': 'বেন ডেভিস'}, 'shortNameTranslation': {'ar': 'ب. ديفيز', 'hi': 'बी. डेविस', 'bn': 'বি. ডেভিস'}}",True,miss,regular,right-foot,6,338,338,,24.1,54.5,0,43.0,4.2,
Richarlison,,,richarlison,Richarlison,F,9,46727,M,840217,"{'nameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}, 'shortNameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}}",True,block,assisted,left-foot,5,281,281,,9.3,31.5,0,50.4,19.0,Richarlison
Richarlison,,,richarlison,Richarlison,F,9,46727,M,840217,"{'nameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}, 'shortNameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}}",True,block,assisted,right-foot,4,211,211,,18.3,46.1,0,49.0,19.0,Richarlison
