minute,value
1.0,5
2.0,1
3.0,-57
4.0,-39
5.0,-10
6.0,-8
7.0,-33
8.0,63
9.0,32
10.0,21
11.0,11
12.0,26
13.0,11
14.0,-48
15.0,-30
16.0,-10
17.0,44
18.0,28
19.0,-28
20.0,5
21.0,-4
22.0,-9
23.0,-37
24.0,-68
25.0,-97
26.0,-72
27.0,-31
28.0,61
29.0,37
30.0,24
31.0,3
32.0,6
33.0,20
34.0,6
35.0,13
36.0,22
37.0,12
38.0,-27
39.0,-20
40.0,-18
41.0,-10
42.0,-17
43.0,-23
44.0,-11
45.0,-4
45.5,25
46.0,-11
47.0,-16
48.0,-23
49.0,-19
50.0,-37
51.0,-27
52.0,-38
53.0,-6
54.0,33
55.0,34
56.0,8
57.0,13
58.0,6
59.0,-42
60.0,-23
61.0,38
62.0,18
63.0,58
64.0,40
65.0,39
66.0,16
67.0,-28
68.0,-45
69.0,-28
70.0,-13
71.0,-2
72.0,7
73.0,17
74.0,1
75.0,-20
76.0,-32
77.0,-32
78.0,-71
79.0,-45
80.0,-28
81.0,-22
82.0,-84
83.0,-49
84.0,-23
85.0,-44
86.0,-29
87.0,-14
88.0,-26
89.0,-10
90.0,6
90.5,36
