minute,value
1.0,1
2.0,3
3.0,3
4.0,2
5.0,2
6.0,2
7.0,-5
8.0,-9
9.0,-33
10.0,-30
11.0,-12
12.0,-1
13.0,64
14.0,38
15.0,25
16.0,41
17.0,73
18.0,59
19.0,32
20.0,17
21.0,8
22.0,-16
23.0,-64
24.0,-39
25.0,-53
26.0,46
27.0,13
28.0,37
29.0,48
30.0,53
31.0,32
32.0,-88
33.0,-41
34.0,-34
35.0,-15
36.0,-7
37.0,-28
38.0,-23
39.0,-6
40.0,-35
41.0,-24
42.0,16
43.0,7
44.0,42
45.0,24
45.5,12
46.0,4
47.0,-13
48.0,-26
49.0,-6
50.0,10
51.0,1
52.0,-3
53.0,60
54.0,18
55.0,6
56.0,4
57.0,29
58.0,10
59.0,21
60.0,53
61.0,27
62.0,33
63.0,9
64.0,-6
65.0,45
66.0,7
67.0,-26
68.0,-6
69.0,-8
70.0,-13
71.0,-13
72.0,-2
73.0,3
74.0,39
75.0,26
76.0,19
77.0,29
78.0,49
79.0,70
80.0,54
81.0,34
82.0,21
83.0,16
84.0,32
85.0,21
86.0,14
87.0,11
88.0,37
89.0,22
90.0,34
90.5,-1
