match_id,event_id,date,team_home,team_away,match_url,home_last_3_winrate,home_last_5_winrate,home_last_3_avg_score_for,home_last_3_avg_score_against,home_current_streak,home_avg_h2h_winrate,home_avg_rating,home_avg_rating_std,home_avg_adr,home_avg_adr_std,home_avg_swing,home_avg_swing_std,home_avg_maps_total,home_avg_map_winrate,home_avg_map_pickrate,home_avg_map_score_diff,home_avg_rank_diff,home_std_rank_diff,home_avg_point_diff,home_std_point_diff,home_weak_opp_rank_diff,home_strong_opp_rank_diff,home_weak_opp_point_diff,home_strong_opp_point_diff,home_n_matches_scraped,away_last_3_winrate,away_last_5_winrate,away_last_3_avg_score_for,away_last_3_avg_score_against,away_current_streak,away_avg_h2h_winrate,away_avg_rating,away_avg_rating_std,away_avg_adr,away_avg_adr_std,away_avg_swing,away_avg_swing_std,away_avg_maps_total,away_avg_map_winrate,away_avg_map_pickrate,away_avg_map_score_diff,away_avg_rank_diff,away_std_rank_diff,away_avg_point_diff,away_std_point_diff,away_weak_opp_rank_diff,away_strong_opp_rank_diff,away_weak_opp_point_diff,away_strong_opp_point_diff,away_n_matches_scraped,diff_last_3_winrate,home_current_rank,away_current_rank,home_rank_change,away_rank_change,date_month,date_day,H2H_winrate_team1,H2H_games,match_rounds,score_home,score_away,label_home_win,home_odds,away_odds,home_implied_odds,away_implied_odds
2380078,8292,2025-03-16 00:00:00,MOUZ,Vitality,https://www.hltv.org/matches/2380078/mouz-vs-vitality-esl-pro-league-season-21,1.0,0.8,2.0,0.6666666666666666,3.0,0.4736842105263157,1.1466666666666667,0.1390333333333333,77.73333333333333,6.066666666666666,1.11,1.9266666666666663,2.6666666666666665,0.75,0.5,2.777777777777778,-2.0,4.546060565661952,-182.0,329.2698994239629,4.0,-7.0,152.0,-630.0,3.0,1.0,1.0,2.0,0.3333333333333333,10.0,0.7407407407407407,1.2013333333333331,0.2436,79.66000000000001,14.276666666666666,1.8033333333333328,2.7133333333333334,2.333333333333333,0.8571428571428571,0.4285714285714285,5.5,6.666666666666667,2.494438257849294,327.6666666666667,82.77009658620008,10.0,4.0,440.0,243.0,3.0,0.0,8,2,0,0,3,1,0.3571,14,5,0,3,0,3.7,1.26,0.2702702702702702,0.7936507936507936
2380076,8292,2025-03-15 00:00:00,Vitality,The MongolZ,https://www.hltv.org/matches/2380076/vitality-vs-the-mongolz-esl-pro-league-season-21,1.0,1.0,2.0,0.0,9.0,0.6818181818181818,1.2473333333333334,0.2537333333333333,80.88666666666667,13.993333333333334,2.3866666666666667,2.9,2.0,1.0,0.5,5.833333333333333,10.0,3.265986323710904,416.6666666666667,87.3053390247253,14.0,6.0,510.0,300.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,-1,3,7,1.0,7,3,2,1,1,1.27,3.66,0.7874015748031495,0.2732240437158469
2380077,8292,2025-03-15 00:00:00,Spirit,MOUZ,https://www.hltv.org/matches/2380077/spirit-vs-mouz-esl-pro-league-season-21,1.0,0.8,2.0,0.3333333333333333,4.0,0.6666666666666666,1.1933333333333334,0.1712,76.83999999999999,14.71,1.8533333333333333,1.986666666666667,2.333333333333333,0.8571428571428571,0.5714285714285714,5.111111111111112,9.666666666666666,7.408703590297622,663.6666666666666,182.52001412326143,20.0,3.0,914.0,484.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,0,3,7,0.5333,15,3,1,2,0,1.37,2.96,0.7299270072992701,0.3378378378378378
2380073,8292,2025-03-14 00:00:00,Natus Vincere,The MongolZ,https://www.hltv.org/matches/2380073/natus-vincere-vs-the-mongolz-esl-pro-league-season-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,-1,3,6,1.0,3,3,0,2,0,1.47,2.65,0.6802721088435374,0.3773584905660377
2380072,8292,2025-03-14 00:00:00,Vitality,Liquid,https://www.hltv.org/matches/2380072/vitality-vs-liquid-esl-pro-league-season-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,0,3,6,0.75,8,3,2,0,1,1.2,4.35,0.8333333333333334,0.2298850574712644
2380074,8292,2025-03-13 00:00:00,MOUZ,G2,https://www.hltv.org/matches/2380074/mouz-vs-g2-esl-pro-league-season-21,0.6666666666666666,0.8,1.3333333333333333,0.6666666666666666,1.0,0.4782608695652174,1.1073333333333333,0.1829666666666666,74.01333333333334,9.096666666666666,0.65,2.643333333333333,2.0,0.6666666666666666,0.5,1.8333333333333333,-0.3333333333333333,4.189935029992178,-20.33333333333333,199.526662100304,4.0,-6.0,152.0,-300.0,3.0,0.6666666666666666,0.6,1.3333333333333333,0.6666666666666666,1.0,0.4166666666666667,1.1153333333333333,0.1506333333333333,74.39999999999999,10.403333333333334,0.8233333333333333,2.153333333333333,2.0,0.6666666666666666,0.5,1.6666666666666667,7.666666666666667,7.408703590297623,145.66666666666666,215.5772612210192,16.0,-2.0,348.0,-153.0,3.0,0.0,8,5,0,0,3,5,1.0,2,3,2,1,1,1.68,2.16,0.5952380952380952,0.4629629629629629
2380075,8292,2025-03-13 00:00:00,Eternal Fire,Spirit,https://www.hltv.org/matches/2380075/eternal-fire-vs-spirit-esl-pro-league-season-21,0.6666666666666666,0.6,1.3333333333333333,1.0,2.0,0.8333333333333334,1.068,0.2136333333333333,68.8,13.393333333333333,0.9166666666666664,2.543333333333333,2.333333333333333,0.5714285714285714,0.5714285714285714,1.6666666666666667,7.333333333333333,1.699673171197595,305.6666666666667,32.355662392986005,9.0,5.0,331.0,260.0,3.0,1.0,0.8,2.0,0.0,3.0,0.5714285714285714,1.2246666666666666,0.2971,77.63333333333333,22.10333333333333,2.11,3.116666666666667,2.0,1.0,0.5,5.833333333333333,16.666666666666668,7.71722460186015,817.6666666666666,159.39956782319774,24.0,6.0,946.0,593.0,3.0,-0.3333333333333333,4,1,0,0,3,5,0.25,8,3,1,2,0,3.71,1.26,0.2695417789757412,0.7936507936507936
2380071,8292,2025-03-11 00:00:00,G2,GamerLegion,https://www.hltv.org/matches/2380071/g2-vs-gamerlegion-esl-pro-league-season-21,0.3333333333333333,0.4,1.0,1.3333333333333333,-1.0,0.4666666666666667,1.0953333333333335,0.2019999999999999,73.42666666666668,12.126666666666663,0.2733333333333333,2.7166666666666663,2.333333333333333,0.4285714285714285,0.4285714285714285,0.3333333333333333,5.333333333333333,7.717224601860151,74.0,207.21486433168832,16.0,-2.0,348.0,-153.0,3.0,0.6666666666666666,0.6,1.6666666666666667,1.0,2.0,0.7272727272727273,1.036,0.1763,71.17999999999999,11.233333333333334,-0.2266666666666666,2.64,2.6666666666666665,0.625,0.5,-0.4444444444444445,5.666666666666667,4.988876515698588,78.66666666666667,65.42850211405492,11.0,-1.0,140.0,-12.0,3.0,-0.3333333333333333,5,14,0,0,3,3,,0,3,2,0,1,1.21,4.22,0.8264462809917356,0.2369668246445497
2380070,8292,2025-03-11 00:00:00,Falcons,Eternal Fire,https://www.hltv.org/matches/2380070/falcons-vs-eternal-fire-esl-pro-league-season-21,0.3333333333333333,0.4,1.0,1.6666666666666667,1.0,0.4705882352941176,0.94,0.1765999999999999,67.94,11.13,-0.9766666666666668,2.4,2.6666666666666665,0.375,0.375,-2.111111111111111,4.0,3.559026084010437,51.0,97.61147473529944,7.0,-1.0,123.0,-87.0,3.0,0.6666666666666666,0.6,1.3333333333333333,0.6666666666666666,1.0,0.9,1.1426666666666667,0.2352999999999999,74.14,15.656666666666666,1.5733333333333333,2.27,2.0,0.6666666666666666,0.5,3.5,10.666666666666666,3.0912061651652345,363.6666666666667,49.775049528408864,15.0,8.0,434.0,326.0,3.0,-0.3333333333333333,9,4,0,0,3,3,0.2222,9,3,1,2,0,2.27,1.61,0.4405286343612334,0.6211180124223602
2380069,8292,2025-03-11 00:00:00,Liquid,3DMAX,https://www.hltv.org/matches/2380069/liquid-vs-3dmax-esl-pro-league-season-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,15,0,-1,3,3,,0,3,2,1,1,1.45,2.68,0.6896551724137931,0.3731343283582089
