minute,value
1.0,7
2.0,11
3.0,36
4.0,75
5.0,51
6.0,64
7.0,48
8.0,34
9.0,34
10.0,24
11.0,8
12.0,15
13.0,8
14.0,12
15.0,24
16.0,49
17.0,34
18.0,26
19.0,44
20.0,29
21.0,20
22.0,40
23.0,27
24.0,24
25.0,16
26.0,53
27.0,41
28.0,36
29.0,61
30.0,39
31.0,100
32.0,64
33.0,77
34.0,74
35.0,77
36.0,35
37.0,11
38.0,52
39.0,55
40.0,32
41.0,22
42.0,16
43.0,8
44.0,100
45.0,35
45.5,32
46.0,5
47.0,11
48.0,38
49.0,39
50.0,29
51.0,31
52.0,24
53.0,37
54.0,33
55.0,42
56.0,26
57.0,17
58.0,5
59.0,10
60.0,13
61.0,15
62.0,47
63.0,50
64.0,56
65.0,44
66.0,46
67.0,33
68.0,69
69.0,37
70.0,44
71.0,40
72.0,36
73.0,26
74.0,23
75.0,19
76.0,14
77.0,46
78.0,30
79.0,23
80.0,17
81.0,22
82.0,31
83.0,22
84.0,9
85.0,-29
86.0,-16
87.0,-74
88.0,-100
89.0,-70
90.0,-67
90.5,-11
