minute,value
1.0,1
2.0,32
3.0,15
4.0,-12
5.0,-10
6.0,-47
7.0,-33
8.0,-22
9.0,-61
10.0,45
11.0,14
12.0,13
13.0,100
14.0,83
15.0,40
16.0,-63
17.0,-25
18.0,-14
19.0,23
20.0,91
21.0,92
22.0,56
23.0,33
24.0,-34
25.0,-15
26.0,-1
27.0,-34
28.0,-11
29.0,10
30.0,36
31.0,15
32.0,24
33.0,30
34.0,40
35.0,21
36.0,13
37.0,-33
38.0,-17
39.0,30
40.0,12
41.0,37
42.0,26
43.0,16
44.0,8
45.0,28
45.5,64
46.0,12
47.0,5
48.0,-26
49.0,-1
50.0,13
51.0,10
52.0,13
53.0,16
54.0,51
55.0,36
56.0,29
57.0,65
58.0,45
59.0,28
60.0,23
61.0,100
62.0,65
63.0,51
64.0,36
65.0,27
66.0,15
67.0,99
68.0,51
69.0,49
70.0,37
71.0,39
72.0,19
73.0,15
74.0,-40
75.0,-18
76.0,76
77.0,41
78.0,65
79.0,45
80.0,16
81.0,7
82.0,-31
83.0,26
84.0,-5
85.0,41
86.0,26
87.0,25
88.0,20
89.0,-96
90.0,-46
90.5,90
