minute,value
1.0,-1
2.0,-1
3.0,-3
4.0,-5
5.0,-6
6.0,-10
7.0,-9
8.0,39
9.0,11
10.0,4
11.0,-3
12.0,-3
13.0,-8
14.0,19
15.0,8
16.0,-32
17.0,-17
18.0,13
19.0,35
20.0,28
21.0,74
22.0,48
23.0,31
24.0,100
25.0,100
26.0,67
27.0,37
28.0,19
29.0,8
30.0,-5
31.0,-4
32.0,5
33.0,71
34.0,31
35.0,36
36.0,23
37.0,15
38.0,5
39.0,94
40.0,65
41.0,60
42.0,33
43.0,-24
44.0,-12
45.0,51
45.5,-20
46.0,6
47.0,50
48.0,30
49.0,45
50.0,7
51.0,4
52.0,-32
53.0,-26
54.0,-7
55.0,9
56.0,4
57.0,48
58.0,25
59.0,14
60.0,21
61.0,32
62.0,10
63.0,11
64.0,15
65.0,30
66.0,48
67.0,9
68.0,19
69.0,35
70.0,22
71.0,13
72.0,33
73.0,21
74.0,12
75.0,9
76.0,7
77.0,4
78.0,4
79.0,100
80.0,87
81.0,49
82.0,26
83.0,12
84.0,-8
85.0,51
86.0,40
87.0,15
88.0,24
89.0,16
90.0,15
90.5,10
