minute,value
1.0,-6
2.0,-37
3.0,-33
4.0,-37
5.0,-30
6.0,-13
7.0,-9
8.0,-8
9.0,-29
10.0,-26
11.0,-30
12.0,26
13.0,-10
14.0,-5
15.0,-6
16.0,-7
17.0,18
18.0,-9
19.0,11
20.0,5
21.0,-31
22.0,-21
23.0,-33
24.0,-79
25.0,-7
26.0,-6
27.0,-6
28.0,-20
29.0,-33
30.0,-8
31.0,-4
32.0,-37
33.0,-26
34.0,-30
35.0,-35
36.0,-22
37.0,-12
38.0,12
39.0,10
40.0,-67
41.0,-32
42.0,-25
43.0,-22
44.0,-26
45.0,-50
45.5,36
46.0,6
47.0,6
48.0,11
49.0,32
50.0,48
51.0,30
52.0,24
53.0,14
54.0,4
55.0,-13
56.0,-44
57.0,34
58.0,1
59.0,-4
60.0,-41
61.0,-26
62.0,-21
63.0,-13
64.0,-17
65.0,-11
66.0,-10
67.0,-8
68.0,-14
69.0,-18
70.0,-20
71.0,-16
72.0,-5
73.0,8
74.0,-12
75.0,-12
76.0,-68
77.0,-65
78.0,-78
79.0,-53
80.0,-45
81.0,-87
82.0,-71
83.0,-45
84.0,-74
85.0,-49
86.0,-63
87.0,-42
88.0,-100
89.0,-66
90.0,-54
90.5,-33
