minute,value
1.0,2
2.0,-2
3.0,2
4.0,21
5.0,11
6.0,-19
7.0,-5
8.0,-2
9.0,30
10.0,2
11.0,-8
12.0,-32
13.0,-22
14.0,-68
15.0,-19
16.0,-7
17.0,34
18.0,14
19.0,-67
20.0,-42
21.0,-33
22.0,-30
23.0,-74
24.0,-44
25.0,-51
26.0,-30
27.0,-13
28.0,7
29.0,13
30.0,6
31.0,-14
32.0,35
33.0,-24
34.0,-18
35.0,-35
36.0,-25
37.0,-23
38.0,-18
39.0,-15
40.0,51
41.0,26
42.0,15
43.0,8
44.0,5
45.0,10
45.5,-42
46.0,1
47.0,-20
48.0,-19
49.0,-19
50.0,-19
51.0,-62
52.0,-97
53.0,-69
54.0,-47
55.0,-42
56.0,-57
57.0,-30
58.0,-19
59.0,-12
60.0,-45
61.0,-52
62.0,-2
63.0,-12
64.0,-14
65.0,-19
66.0,-4
67.0,-18
68.0,-1
69.0,-48
70.0,-63
71.0,-44
72.0,-42
73.0,-26
74.0,27
75.0,19
76.0,6
77.0,9
78.0,8
79.0,33
80.0,57
81.0,28
82.0,-19
83.0,-9
84.0,-74
85.0,-30
86.0,-6
87.0,-14
88.0,-27
89.0,-8
90.0,14
90.5,38
