Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,newestTeamId,newestTeam,newestTeamColor,newestLeagueId,newestLeague,optaPersonId,firstName,lastName,Position,GM,Min,Age,Shot,Goal,GoalOP,GoalSetPly,xG,xGOT,SGA,OpnPlySOT,SOT,OFF,ShotExcBlk,Blkd,OnTarget%,ShotConv,MinPerGoal,%ShotHead,%ShotInBox,%ShtOutBox,Week,game,Home,Away,Win,Draw,Loss,Date,gameId,opponentId,opponentTeamImageId,oppOptaTeamId,teamFullName,opponentFullName,opponent,score,finalScoreOpponent,gameStatus,Result,scatterId,scatterExtra,optaTeamId,teamId,Team
1,5wa8lzp50ccfhxg3j4f65gt79,149702,R. Jiménez,Raúl Jiménez,Centre Forward,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,102057,Raúl,Jiménez,Centre Forward,1,76,35,4,1,1,0,0.84,1.15,0.31,2,2,1,3,1,50.0%,25.0%,76.0,50.0%,75.0%,25.0%,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,2luxnwcabb7msig7odfq5p5g5,36652,G. Ochoa,Guillermo Ochoa,,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,33376,Guillermo,Ochoa,,0,0,40,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,bp3apdb2ahzacq45k4mzj5jhl,241548,E. Álvarez,Edson Álvarez,Defensive Midfielder,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,213999,Edson,Álvarez,Defensive Midfielder,1,14,28,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,8oysg1rd2ern90ef3pbxsuwo9,468753,J. Quiñones,Julián Quiñones,Left Midfielder,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,221766,Julián,Quiñones,Left Midfielder,1,79,29,5,1,1,0,0.37,0.13,-0.24,2,2,2,4,1,40.0%,20.0%,79.0,0.0%,40.0%,60.0%,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,axrchx0095dg0ydpb1ajj19ed,264817,O. Pineda,Orbelín Pineda,,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,193439,Orbelín,Pineda,,0,0,30,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,306gjy5xp2u15gh9qwrek551x,285103,J. Gallardo,Jesús Gallardo,Left Back,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,200111,Jesús,Gallardo,Left Back,1,90,31,2,0,0,0,0.04,0.00,-0.04,0,0,1,1,1,0.0%,0.0%,0.0,0.0%,50.0%,50.0%,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,cbhdq57m8kxdeqjf42z0i3rop,324931,C. Montes,César Montes,Right Centre Back,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,214125,César,Montes,Right Centre Back,1,89,29,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,64gu02ctffkrmdh0pr3lojyeh,332116,A. Vega,Alexis Vega,Left Midfielder,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,217373,Alexis,Vega,Left Midfielder,1,11,28,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,ejedv0ucnxotfpn0bv8x0dck5,181548,T. Zwane,Themba Zwane,Centre Forward,522,South Africa,South Africa,RSA,xmip8t9f2kefltjkraxzsxl9,South Africa,#FFFF00,70excpe1synn9kadnbppahdn7,FIFA World Cup,185330,Themba,Zwane,Centre Forward,1,23,36,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,false,true,false,false,true,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,4vofb84dzb5fyc81n2ssws6ah,659,659,South Africa,Mexico,MEX,0,2,Played,L 0-2,2608241,MEX vs RSA (2026-06-11),522,xmip8t9f2kefltjkraxzsxl9,South Africa
1,c23ryzsrkt28f7esqxe8dv9wp,307355,A. Modiba,Aubrey Modiba,Left Wing Back,522,South Africa,South Africa,RSA,xmip8t9f2kefltjkraxzsxl9,South Africa,#FFFF00,70excpe1synn9kadnbppahdn7,FIFA World Cup,230336,Aubrey,Modiba,Left Wing Back,1,77,30,1,0,0,0,0.02,0.05,0.04,1,1,0,1,0,100.0%,0.0%,0.0,0.0%,0.0%,100.0%,1,MEX vs RSA,false,true,false,false,true,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,4vofb84dzb5fyc81n2ssws6ah,659,659,South Africa,Mexico,MEX,0,2,Played,L 0-2,2608241,MEX vs RSA (2026-06-11),522,xmip8t9f2kefltjkraxzsxl9,South Africa
1,9vvleh9yqqcm955432lsl8c7p,259047,R. Alvarado,Roberto Alvarado,Right Midfielder,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,214115,Roberto,Alvarado,Right Midfielder,1,90,27,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,ehwo68aazpcv1eqhaq5nusrmd,265773,L. Chávez,Luis Chávez,Central Midfielder,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,181066,Luis,Chávez,Central Midfielder,1,24,30,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,29m8py8czo6w0zf2arwolirjd,326122,J. Sánchez,Jorge Sánchez,,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,223756,Jorge,Sánchez,,0,0,28,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,be02zvjpnx5bjyu6absr8745x,223903,G. Martínez,Guillermo Martínez,,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,192352,Guillermo,Martínez,,0,0,31,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,cs0ukx1l3r8kdyn8iu26qupyh,491627,C. Acevedo,Carlos Acevedo,,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,227257,Carlos,Acevedo,,0,0,30,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,48anl4qgpl4f13hkdkc2u9jhl,503965,C. Huerta,César Huerta,,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,250456,César,Huerta,,0,0,25,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,aozjar4nxm7wzvy1m3l2dxyax,506610,T. Mokoena,Teboho Mokoena,Central Midfielder,522,South Africa,South Africa,RSA,xmip8t9f2kefltjkraxzsxl9,South Africa,#FFFF00,70excpe1synn9kadnbppahdn7,FIFA World Cup,422699,Teboho,Mokoena,Central Midfielder,1,90,29,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,false,true,false,false,true,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,4vofb84dzb5fyc81n2ssws6ah,659,659,South Africa,Mexico,MEX,0,2,Played,L 0-2,2608241,MEX vs RSA (2026-06-11),522,xmip8t9f2kefltjkraxzsxl9,South Africa
1,bqdjsw7yruw89kfwi4kq281qt,169356,R. Williams,Ronwen Williams,Goalkeeper,522,South Africa,South Africa,RSA,xmip8t9f2kefltjkraxzsxl9,South Africa,#FFFF00,70excpe1synn9kadnbppahdn7,FIFA World Cup,166587,Ronwen,Williams,Goalkeeper,1,90,34,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,false,true,false,false,true,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,4vofb84dzb5fyc81n2ssws6ah,659,659,South Africa,Mexico,MEX,0,2,Played,L 0-2,2608241,MEX vs RSA (2026-06-11),522,xmip8t9f2kefltjkraxzsxl9,South Africa
1,7qcwyfa4ucuvxo1k2cd9oijt,290574,Y. Sithole,Yaya Sithole,Central Midfielder,522,South Africa,South Africa,RSA,xmip8t9f2kefltjkraxzsxl9,South Africa,#FFFF00,70excpe1synn9kadnbppahdn7,FIFA World Cup,218418,Sphephelo S'Miso,Sithole,Central Midfielder,1,49,27,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,false,true,false,false,true,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,4vofb84dzb5fyc81n2ssws6ah,659,659,South Africa,Mexico,MEX,0,2,Played,L 0-2,2608241,MEX vs RSA (2026-06-11),522,xmip8t9f2kefltjkraxzsxl9,South Africa
1,1cyhpfi77dom7gmpuownxlcrt,506478,L. Romo,Luis Romo,,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,234788,Luis,Romo,,0,0,31,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,aboxil79ulfa73pckzsdnwp62,499165,S. Giménez,Santiago Giménez,,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,432234,Santiago,Giménez,,0,0,25,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,7ojvhhfvbtbn60sc50y4l2ctm,577813,J. Vásquez,Johan Vásquez,Left Centre Back,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,431026,Johan,Vásquez,Left Centre Back,1,90,27,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,733ho2s9aqwwxzbqfiia3b7bp,187987,Á. Fidalgo,Álvaro Fidalgo,Central Midfielder,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,223761,Álvaro,Fidalgo,Central Midfielder,1,66,29,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,4905smnxfjmrv8ofswccszuqy,538667,B. Gutiérrez,Brian Gutiérrez,Central Midfielder,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,451375,Brian,Gutiérrez,Central Midfielder,1,66,23,4,0,0,0,0.19,0.00,-0.19,0,0,2,2,2,0.0%,0.0%,0.0,0.0%,50.0%,50.0%,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,21545vwheo9a30u5hgnsrecmi,587942,L. Foster,Lyle Foster,Centre Forward,522,South Africa,South Africa,RSA,xmip8t9f2kefltjkraxzsxl9,South Africa,#FFFF00,70excpe1synn9kadnbppahdn7,FIFA World Cup,435973,Lyle,Foster,Centre Forward,1,56,25,1,0,0,0,0.04,0.00,-0.04,0,0,1,1,0,0.0%,0.0%,0.0,100.0%,100.0%,0.0%,1,MEX vs RSA,false,true,false,false,true,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,4vofb84dzb5fyc81n2ssws6ah,659,659,South Africa,Mexico,MEX,0,2,Played,L 0-2,2608241,MEX vs RSA (2026-06-11),522,xmip8t9f2kefltjkraxzsxl9,South Africa
1,bgus835fleaiz07n3m8icaiy2,569020,O. Appollis,Oswin Appollis,Left Midfielder,522,South Africa,South Africa,RSA,xmip8t9f2kefltjkraxzsxl9,South Africa,#FFFF00,70excpe1synn9kadnbppahdn7,FIFA World Cup,484804,Oswin,Appollis,Left Midfielder,1,13,24,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,false,true,false,false,true,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,4vofb84dzb5fyc81n2ssws6ah,659,659,South Africa,Mexico,MEX,0,2,Played,L 0-2,2608241,MEX vs RSA (2026-06-11),522,xmip8t9f2kefltjkraxzsxl9,South Africa
1,a1ootdgvyfcn6u2tdmnts68ve,775738,I. Reyes,Israel Reyes,Right Back,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,487944,Israel,Reyes,Right Back,1,90,26,1,0,0,0,0.01,0.00,-0.01,0,0,1,1,0,0.0%,0.0%,0.0,100.0%,100.0%,0.0%,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,d2y0n3bf5ttu1dsqg1atuczu2,775736,R. Rangel,Raúl Rangel,Goalkeeper,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,488958,Raúl,Rangel,Goalkeeper,1,90,26,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,cpikzkecv9kukckeotvkg9lg5,235504,R. Goss,Ricardo Goss,,522,South Africa,South Africa,RSA,xmip8t9f2kefltjkraxzsxl9,South Africa,#FFFF00,70excpe1synn9kadnbppahdn7,FIFA World Cup,442045,Ricardo,Goss,,0,0,32,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,false,true,false,false,true,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,4vofb84dzb5fyc81n2ssws6ah,659,659,South Africa,Mexico,MEX,0,2,Played,L 0-2,2608241,MEX vs RSA (2026-06-11),522,xmip8t9f2kefltjkraxzsxl9,South Africa
1,q00t04zyy8idanvhpee3ubu2,800153,O. Vargas,Obed Vargas,,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,502868,Obed,Vargas,,0,0,20,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,31dp67pr3e23fjt8diy1u3fca,662253,É. Lira,Érik Lira,Defensive Midfielder,659,Mexico,Mexico,MEX,4vofb84dzb5fyc81n2ssws6ah,Mexico,#009933,70excpe1synn9kadnbppahdn7,FIFA World Cup,460156,Érik,Lira,Defensive Midfielder,1,76,26,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,true,false,true,false,false,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,xmip8t9f2kefltjkraxzsxl9,522,522,Mexico,South Africa,RSA,2,0,Played,W 2-0,2608241,MEX vs RSA (2026-06-11),659,4vofb84dzb5fyc81n2ssws6ah,Mexico
1,bg4hsu2fgm24or8c1e1cmn5nu,679327,B. Cross,Bradley Cross,,522,South Africa,South Africa,RSA,xmip8t9f2kefltjkraxzsxl9,South Africa,#FFFF00,70excpe1synn9kadnbppahdn7,FIFA World Cup,465600,Bradley,Cross,,0,0,25,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,false,true,false,false,true,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,4vofb84dzb5fyc81n2ssws6ah,659,659,South Africa,Mexico,MEX,0,2,Played,L 0-2,2608241,MEX vs RSA (2026-06-11),522,xmip8t9f2kefltjkraxzsxl9,South Africa
1,150n1pkawektzsahhtc2qlfpx,304528,I. Rayners,Iqraam Rayners,Centre Forward,522,South Africa,South Africa,RSA,xmip8t9f2kefltjkraxzsxl9,South Africa,#FFFF00,70excpe1synn9kadnbppahdn7,FIFA World Cup,441662,Iqraam,Rayners,Centre Forward,1,76,30,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,false,true,false,false,true,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,4vofb84dzb5fyc81n2ssws6ah,659,659,South Africa,Mexico,MEX,0,2,Played,L 0-2,2608241,MEX vs RSA (2026-06-11),522,xmip8t9f2kefltjkraxzsxl9,South Africa
1,8a3wpfqogegargr5owpmxwj8q,840860,E. Makgopa,Evidence Makgopa,Centre Forward,522,South Africa,South Africa,RSA,xmip8t9f2kefltjkraxzsxl9,South Africa,#FFFF00,70excpe1synn9kadnbppahdn7,FIFA World Cup,504805,Evidence,Makgopa,Centre Forward,1,14,26,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,false,true,false,false,true,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,4vofb84dzb5fyc81n2ssws6ah,659,659,South Africa,Mexico,MEX,0,2,Played,L 0-2,2608241,MEX vs RSA (2026-06-11),522,xmip8t9f2kefltjkraxzsxl9,South Africa
1,cyhjayqlzuido52zd79v3nd2h,532043,K. Mudau,Khuliso Mudau,Right Wing Back,522,South Africa,South Africa,RSA,xmip8t9f2kefltjkraxzsxl9,South Africa,#FFFF00,70excpe1synn9kadnbppahdn7,FIFA World Cup,441890,Khuliso,Mudau,Right Wing Back,1,90,31,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,false,true,false,false,true,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,4vofb84dzb5fyc81n2ssws6ah,659,659,South Africa,Mexico,MEX,0,2,Played,L 0-2,2608241,MEX vs RSA (2026-06-11),522,xmip8t9f2kefltjkraxzsxl9,South Africa
1,264mgv5w13uypj7d9930baay1,532008,S. Chaine,Sipho Chaine,,522,South Africa,South Africa,RSA,xmip8t9f2kefltjkraxzsxl9,South Africa,#FFFF00,70excpe1synn9kadnbppahdn7,FIFA World Cup,433373,Sipho,Chaine,,0,0,29,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,false,true,false,false,true,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,4vofb84dzb5fyc81n2ssws6ah,659,659,South Africa,Mexico,MEX,0,2,Played,L 0-2,2608241,MEX vs RSA (2026-06-11),522,xmip8t9f2kefltjkraxzsxl9,South Africa
1,2yy92k3mijydne7x62l14x5ka,834704,T. Mbatha,Thalente Mbatha,Central Midfielder,522,South Africa,South Africa,RSA,xmip8t9f2kefltjkraxzsxl9,South Africa,#FFFF00,70excpe1synn9kadnbppahdn7,FIFA World Cup,501592,Thalente,Mbatha,Central Midfielder,1,34,26,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,false,true,false,false,true,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,4vofb84dzb5fyc81n2ssws6ah,659,659,South Africa,Mexico,MEX,0,2,Played,L 0-2,2608241,MEX vs RSA (2026-06-11),522,xmip8t9f2kefltjkraxzsxl9,South Africa
1,82zv0xzndart8qr7ovdz4lc6h,540437,N. Sibisi,Nkosinathi Sibisi,Right Centre Back,522,South Africa,South Africa,RSA,xmip8t9f2kefltjkraxzsxl9,South Africa,#FFFF00,70excpe1synn9kadnbppahdn7,FIFA World Cup,432187,Nkosinathi,Sibisi,Right Centre Back,1,90,30,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,false,true,false,false,true,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,4vofb84dzb5fyc81n2ssws6ah,659,659,South Africa,Mexico,MEX,0,2,Played,L 0-2,2608241,MEX vs RSA (2026-06-11),522,xmip8t9f2kefltjkraxzsxl9,South Africa
1,7awfrx1wusdpdpo43tfmroljo,850314,J. Adams,Jayden Adams,Central Midfielder,522,South Africa,South Africa,RSA,xmip8t9f2kefltjkraxzsxl9,South Africa,#FFFF00,70excpe1synn9kadnbppahdn7,FIFA World Cup,510880,Jayden,Adams,Central Midfielder,1,61,25,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,MEX vs RSA,false,true,false,false,true,2026-06-11,4tcpns1nwyc0jtpucgzj9dp90,4vofb84dzb5fyc81n2ssws6ah,659,659,South Africa,Mexico,MEX,0,2,Played,L 0-2,2608241,MEX vs RSA (2026-06-11),522,xmip8t9f2kefltjkraxzsxl9,South Africa
