minute,value
1.0,-8
2.0,-14
3.0,-20
4.0,-57
5.0,-41
6.0,-33
7.0,-28
8.0,-47
9.0,-57
10.0,-36
11.0,-20
12.0,-16
13.0,70
14.0,45
15.0,27
16.0,15
17.0,8
18.0,-3
19.0,5
20.0,-7
21.0,-10
22.0,-32
23.0,-22
24.0,-24
25.0,-11
26.0,42
27.0,2
28.0,-4
29.0,-4
30.0,-16
31.0,-16
32.0,-52
33.0,-32
34.0,-42
35.0,-26
36.0,-66
37.0,-38
38.0,-3
39.0,-13
40.0,-17
41.0,-9
42.0,38
43.0,16
44.0,9
45.0,12
45.5,51
46.0,-4
47.0,-7
48.0,-10
49.0,-11
50.0,-11
51.0,-62
52.0,-48
53.0,-33
54.0,-57
55.0,-39
56.0,-24
57.0,-18
58.0,-15
59.0,-11
60.0,-11
61.0,-50
62.0,-68
63.0,-37
64.0,-22
65.0,-42
66.0,-31
67.0,-24
68.0,-76
69.0,-44
70.0,-32
71.0,-27
72.0,-52
73.0,-27
74.0,-16
75.0,-9
76.0,-32
77.0,-6
78.0,28
79.0,26
80.0,18
81.0,15
82.0,-15
83.0,-6
84.0,45
85.0,25
86.0,27
87.0,20
88.0,16
89.0,7
90.0,11
90.5,51
