name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,averageX,averageY,pointsCount,team,sofascoreId
Mark O'Mahony,,,omahony-mark,M. O'Mahony,F,20,328,M,1149855,"{'nameTranslation': {'ar': 'أوماهوني، مارك', 'hi': ""ओ'महोनी, मार्क"", 'bn': ""ও'মাহনি, মার্ক""}, 'shortNameTranslation': {'ar': 'م. أوماهوني', 'hi': ""एम. ओ'महोनी"", 'bn': ""এম. ও'মাহনি""}}",60.814285714286,67.971428571429,7,home,
Simon Adingra,,,simon-adingra,S. Adingra,M,24,45746,M,1110842,"{'nameTranslation': {'ar': 'سيمون أدينغرا', 'hi': 'साइमन एडिंगरा', 'bn': 'সাইমন আদিংরা'}, 'shortNameTranslation': {'ar': 'س. أدينغرا', 'hi': 'एस. एडिंगरा', 'bn': 'এস. আদিংরা'}}",68.605555555556,24.2,18,home,simon.adingra
Adam Lallana,,,adam-lallana,A. Lallana,M,10,1265,M,17054,"{'nameTranslation': {'ar': 'آدم لالانا', 'hi': 'एडम लल्लाना', 'bn': 'অ্যাডাম লাল্লানা'}, 'shortNameTranslation': {'ar': 'آ. لالانا', 'hi': 'ए. लल्लाना', 'bn': 'এ. লাল্লানা'}}",43.525,59.15,20,home,
Odeluga Offiah,Odeluga Offiah,,odeluga-offiah,O. Offiah,D,42,114,M,1069627,"{'nameTranslation': {'ar': 'أوديلوجا أوفيه', 'hi': 'ओडेलुगा ओफियाह', 'bn': 'ওডেলুগা অফিয়াহ'}, 'shortNameTranslation': {'ar': 'أ. أوفيه', 'hi': 'ओ. ऑफियाह', 'bn': 'ও. অফিয়াহ'}}",47.6,9.7833333333333,18,home,
Danny Welbeck,,,danny-welbeck,D. Welbeck,F,18,4472,M,33902,"{'nameTranslation': {'ar': 'داني ويلبيك', 'hi': 'डैनी वेल्बेक', 'bn': 'ড্যানি ওয়েলবেক'}, 'shortNameTranslation': {'ar': 'د. ويلبيك', 'hi': 'डी. वेल्बेक', 'bn': 'ডি. ওয়েলবেক'}}",51.883333333333,37.33,30,home,
João Pedro,,,joao-pedro,J. Pedro,F,20,86665,M,975079,"{'nameTranslation': {'ar': 'جواو بيدرو', 'hi': 'जोआओ पेड्रो', 'bn': 'জন পেড্রো'}, 'shortNameTranslation': {'ar': 'ج. بيدرو', 'hi': 'जे. पेड्रो', 'bn': 'জে. পেড্রো'}}",59.769047619048,65.266666666667,42,home,joaopedro
Pascal Groß,,,pascal-gross,P. Groß,M,13,4485,M,48480,"{'nameTranslation': {'ar': 'باسكال غروس', 'hi': 'पास्कल ग्रोस', 'bn': 'প্যাসকেল গ্রোস'}, 'shortNameTranslation': {'ar': 'ب. غروس', 'hi': 'पी. ग्रोस', 'bn': 'পি. গ্রোস'}}",43.578125,48.4078125,64,home,pascalgross65
Valentín Barco,Valentín Barco,,valentin-barco,V. Barco,M,8,10685,M,1127057,"{'nameTranslation': {'ar': 'فالنتين باركو', 'hi': 'वैलेन्टिन बार्को', 'bn': 'ভ্যালেন্টিন বারকো'}, 'shortNameTranslation': {'ar': 'ف. باركو', 'hi': 'वी. बारको', 'bn': 'ভি. বারকো'}}",45.154054054054,84.540540540541,74,home,colo.barco
Joël Veltman,,,joel-veltman,J. Veltman,D,34,1159,M,219572,"{'nameTranslation': {'ar': 'جويل فيلتمان', 'hi': 'जोएल वेल्टमैन', 'bn': 'জোয়েল ভেল্টম্যান'}, 'shortNameTranslation': {'ar': 'ج. فيلتمان', 'hi': 'जे. वेल्टमैन', 'bn': 'জে. ভেল্টম্যান'}}",40.32962962963,14.422222222222,27,home,
Igor Júlio,,,igor-julio,I. Júlio,D,5,1286,M,842513,"{'nameTranslation': {'ar': 'إيغور جوليو', 'hi': 'इगोर जूलियो', 'bn': 'ইগর জুলিও'}, 'shortNameTranslation': {'ar': 'إ. جوليو', 'hi': 'आई. जूलियो', 'bn': 'আই. জুলিও'}}",42.353846153846,83.965384615385,26,home,
Jakub Moder,,,jakub-moder,J. Moder,M,7,7259,M,886242,"{'nameTranslation': {'ar': 'جاكوب مودر', 'hi': 'जकूब मोडेर', 'bn': 'জাকুব মডার'}, 'shortNameTranslation': {'ar': 'ج. مودير', 'hi': 'जे. मोडेर', 'bn': 'জে মডার'}}",33.488636363636,61.513636363636,44,home,kubamoder
Carlos Baleba,,,baleba-carlos,C. Baleba,M,17,22765,M,1199043,"{'nameTranslation': {'ar': 'باليبا، كارلوس', 'hi': 'बलेबा, कार्लोस', 'bn': 'বালেবা, কার্লোস'}, 'shortNameTranslation': {'ar': 'ك. باليبا', 'hi': 'सी. बलेबा', 'bn': 'সি. বালেবা'}}",34.633333333333,52.035555555556,45,home,carlos_baleba
Jason Steele,,,jason-steele,J. Steele,G,23,502,M,31867,"{'nameTranslation': {'ar': 'جايسون ستيل', 'hi': 'जेसन स्टील', 'bn': 'জেসন স্টিল'}, 'shortNameTranslation': {'ar': 'ج. ستيل', 'hi': 'जे. स्टील', 'bn': 'জে. স্টিল'}}",10.021428571429,48.742857142857,56,home,
Jan Paul van Hecke,,,jan-paul-van-hecke,J. P. van Hecke,D,6,2983,M,962012,"{'nameTranslation': {'ar': 'جان بول فان هيك', 'hi': 'जान पॉल वैन हेक', 'bn': 'জান পল ভ্যান হেকে'}, 'shortNameTranslation': {'ar': 'ج. ب. فان هيك', 'hi': 'जे.पी. वैन हेक', 'bn': 'জে. পি. ভ্যান হেকে'}}",28.719277108434,36.415662650602,83,home,
Lewis Dunk,,,lewis-dunk,L. Dunk,D,5,1872,M,115365,"{'nameTranslation': {'ar': 'لويس دانك', 'hi': 'लुईस डंक', 'bn': 'লুইস ডাঙ্ক'}, 'shortNameTranslation': {'ar': 'ل. دانك', 'hi': 'एल. डंक', 'bn': 'এল. ডাঙ্ক'}}",27.214772727273,56.210227272727,88,home,
Jack Grealish,,,jack-grealish,J. Grealish,M,18,61911,M,189061,"{'nameTranslation': {'ar': 'جاك غريليش', 'hi': 'जैक ग्रेलिश', 'bn': 'জ্যাক গ্রেলিশ'}, 'shortNameTranslation': {'ar': 'ج. غريليش', 'hi': 'जे. ग्रेलिश', 'bn': 'জে গ্রেলিশ'}}",57.746666666667,83.493333333333,15,away,JGrealish
Jérémy Doku,,,jeremy-doku,J. Doku,M,11,68596,M,934386,"{'nameTranslation': {'ar': 'جيريمي دوكو', 'hi': 'जेरेमी डोकू', 'bn': 'জেরেমি ডকু'}, 'shortNameTranslation': {'ar': 'ج. دوكو', 'hi': 'जे. डोकू', 'bn': 'জে. ডকু'}}",57.342857142857,27.9,14,away,Dokss
