game_id,time,side,player,action,champions,target_champion,target
45323,18:55,RED,Patrik,TOWER,['Varus'],,T1 BOT
45323,20:23,BLUE,Perkz,TOWER,['Taliyah'],,T1 TOP
45323,20:35,RED,,TOWER,[],,T1 MID
45323,23:34,RED,Patrik,KILL,"['Varus', 'Jax', 'Wukong', 'Pyke']",Vi,Bo
45323,23:56,RED,Odoamne,KILL,"['Jax', 'Ryze', 'Varus', 'Pyke']",Zeri,Neon
45323,23:59,RED,Patrik,KILL,"['Varus', 'Jax', 'Ryze', 'Pyke']",Yuumi,Kaiser
45323,24:04,RED,Xerxe,CLOUD_DRAKE,['Wukong'],,
45323,24:25,RED,Targamas,BARON,['Pyke'],,
45323,25:56,RED,Targamas,KILL,"['Pyke', 'Jax', 'Wukong', 'Varus']",Vi,Bo
45323,25:59,RED,Patrik,KILL,"['Varus', 'Jax', 'Wukong', 'Pyke']",Yuumi,Kaiser
45323,26:04,BLUE,Perkz,KILL,"['Taliyah', 'Gragas', 'Vi', 'Zeri', 'Yuumi']",Jax,Odoamne
45323,26:04,BLUE,Perkz,KILL,"['Taliyah', 'Gragas', 'Zeri', 'Yuumi']",Wukong,Xerxe
45323,26:07,RED,,TOWER,[],,T2 MID
45323,26:10,BLUE,Perkz,KILL,"['Taliyah', 'Gragas', 'Zeri']",Varus,Patrik
45323,26:19,RED,Targamas,KILL,"['Pyke', 'Ryze', 'Varus']",Taliyah,Perkz
45323,27:01,RED,Targamas,KILL,"['Pyke', 'Ryze']",Zeri,Neon
45323,27:41,RED,Vetheo,TOWER,['Ryze'],,T2 BOT
45323,30:17,BLUE,Perkz,DRAKE,['Taliyah'],,
45323,30:24,BLUE,Bo,KILL,"['Vi', 'Gragas', 'Taliyah', 'Zeri', 'Yuumi']",Wukong,Xerxe
45323,30:24,RED,Patrik,KILL,"['Varus', 'Jax', 'Wukong', 'Ryze', 'Pyke']",Vi,Bo
45323,30:27,RED,Targamas,KILL,"['Pyke', 'Ryze', 'Varus']",Zeri,Neon
45323,30:27,BLUE,Perkz,KILL,"['Taliyah', 'Gragas', 'Zeri', 'Yuumi']",Jax,Odoamne
45323,30:33,RED,Targamas,KILL,"['Pyke', 'Jax', 'Wukong', 'Ryze', 'Varus']",Yuumi,Kaiser
45323,30:37,BLUE,Photon,KILL,"['Gragas', 'Vi', 'Taliyah', 'Zeri', 'Yuumi']",Varus,Patrik
45323,30:44,BLUE,Perkz,KILL,"['Taliyah', 'Gragas']",Pyke,Targamas
45323,31:08,BLUE,Photon,KILL,"['Gragas', 'Taliyah']",Ryze,Vetheo
45323,31:54,BLUE,Photon,KILL,"['Gragas', 'Vi', 'Zeri', 'Yuumi']",Wukong,Xerxe
45323,32:13,BLUE,Bo,BARON,['Vi'],,
45323,32:31,BLUE,Photon,TOWER,['Gragas'],,T2 TOP
45323,33:29,BLUE,Photon,KILL,"['Gragas', 'Taliyah', 'Zeri', 'Yuumi']",Varus,Patrik
45323,33:35,BLUE,Neon,KILL,"['Zeri', 'Gragas', 'Vi', 'Taliyah', 'Yuumi']",Jax,Odoamne
45323,33:56,BLUE,Neon,TOWER,['Zeri'],,T2 BOT
45323,34:05,BLUE,Neon,TOWER,['Zeri'],,T3 BOT
45323,34:09,BLUE,Bo,INHIBITOR,['Vi'],,INHIB BOT
45323,34:58,BLUE,Neon,KILL,"['Zeri', 'Gragas', 'Taliyah', 'Yuumi']",Pyke,Targamas
45323,35:13,BLUE,Perkz,TOWER,['Taliyah'],,T3 MID
45323,35:18,BLUE,Neon,INHIBITOR,['Zeri'],,INHIB MID
45323,36:17,BLUE,Neon,KILL,"['Zeri', 'Taliyah', 'Yuumi']",Pyke,Targamas
45323,36:45,RED,Vetheo,KILL,"['Ryze', 'Varus']",Vi,Bo
45323,36:50,BLUE,Photon,KILL,"['Gragas', 'Vi', 'Taliyah', 'Yuumi']",Varus,Patrik
45323,36:51,BLUE,Perkz,KILL,"['Taliyah', 'Zeri', 'Yuumi']",Wukong,Xerxe
45323,36:57,BLUE,Perkz,KILL,"['Taliyah', 'Gragas', 'Zeri', 'Yuumi']",Jax,Odoamne
45323,37:00,RED,Vetheo,KILL,"['Ryze', 'Varus']",Gragas,Photon
45323,37:03,BLUE,,TOWER,[],,T1 TOP NEXUS
45323,37:35,BLUE,Neon,DRAKE,['Zeri'],,
45323,37:42,RED,Vetheo,KILL,"['Ryze', 'Pyke']",Taliyah,Perkz
45323,37:43,RED,Vetheo,KILL,"['Ryze', 'Pyke']",Zeri,Neon
45323,37:48,RED,Targamas,KILL,"['Pyke', 'Ryze']",Yuumi,Kaiser
45323,38:35,RED,Xerxe,BARON,['Wukong'],,
45323,38:40,RED,,TOWER,[],,T3 MID
45323,43:38,RED,Odoamne,INHIBITOR,['Jax'],,INHIB MID
45323,43:54,BLUE,Neon,KILL,"['Zeri', 'Gragas', 'Taliyah', 'Yuumi']",Ryze,Vetheo
45323,43:56,RED,Odoamne,KILL,"['Jax', 'Wukong', 'Varus']",Taliyah,Perkz
45323,44:03,RED,Odoamne,KILL,"['Jax', 'Wukong', 'Varus', 'Pyke']",Gragas,Photon
45323,44:48,RED,Xerxe,DRAKE,['Wukong'],,
45323,44:53,RED,Odoamne,KILL,"['Jax', 'Varus', 'Pyke']",Vi,Bo
45323,44:54,BLUE,Neon,KILL,"['Zeri', 'Vi', 'Yuumi']",Jax,Odoamne
45323,45:35,RED,Xerxe,BARON,['Wukong'],,
45323,45:57,RED,Patrik,TOWER,['Varus'],,T2 TOP
45323,46:25,RED,,TOWER,[],,T3 TOP
45323,46:29,RED,Patrik,INHIBITOR,['Varus'],,INHIB TOP
45323,47:03,RED,Patrik,KILL,"['Varus', 'Jax', 'Wukong', 'Ryze']",Vi,Bo
45323,47:07,RED,Vetheo,TOWER,['Ryze'],,T1 TOP NEXUS
45323,50:58,RED,Patrik,KILL,"['Varus', 'Jax']",Taliyah,Perkz
45323,51:01,BLUE,Bo,KILL,"['Vi', 'Taliyah']",Varus,Patrik
45323,51:20,RED,Vetheo,INHIBITOR,['Ryze'],,INHIB MID
45323,51:51,RED,,INHIBITOR,[],,INHIB TOP
45323,53:08,BLUE,Perkz,KILL,"['Taliyah', 'Gragas', 'Vi', 'Yuumi']",Ryze,Vetheo
45323,53:32,BLUE,Neon,KILL,"['Zeri', 'Gragas', 'Taliyah', 'Yuumi']",Jax,Odoamne
45323,53:35,BLUE,Perkz,INHIBITOR,['Taliyah'],,INHIB MID
45323,53:37,RED,,TOWER,[],,T2 BOT NEXUS
45323,53:48,RED,Patrik,KILL,"['Varus', 'Wukong']",Zeri,Neon
45323,53:48,BLUE,Bo,TOWER,['Vi'],,T2 BOT NEXUS
45323,53:54,BLUE,Photon,KILL,"['Gragas', 'Taliyah', 'Zeri', 'Yuumi']",Pyke,Targamas
45323,53:55,RED,Xerxe,KILL,"['Wukong', 'Varus']",Taliyah,Perkz
45323,53:58,RED,Xerxe,KILL,"['Wukong', 'Varus']",Yuumi,Kaiser
45323,54:06,BLUE,,NEXUS,[],,
45322,3:28,BLUE,,PLATE,[],BOT,
45322,6:39,RED,Yike,OCEAN_DRAKE,['Kindred'],,
45322,7:29,RED,,PLATE,[],TOP,
45322,8:37,RED,Yike,RIFT_HERALD,['Kindred'],,
45322,8:45,RED,Mikyx,KILL,"['Taliyah', 'Swain']",Nisqy,Viktor
45322,10:49,BLUE,,PLATE,[],BOT,
45322,11:41,RED,,PLATE,[],MID,
45322,11:49,BLUE,,PLATE,[],TOP,
45322,12:08,BLUE,Carzzy,KILL,"['Sivir', 'Sejuani', 'Viktor', 'Yuumi']",Caps,Swain
45322,12:26,BLUE,Elyoya,HEXTECH_DRAKE,['Sejuani'],,
45322,13:27,BLUE,,PLATE,[],TOP,
45322,15:20,RED,Yike,RIFT_HERALD,['Kindred'],,
45322,17:06,RED,Caps,TOWER,['Swain'],T1 TOP,
45322,17:11,BLUE,Chasy,KILL,"['Renekton', 'Sejuani', 'Sivir', 'Yuumi']",Mikyx,Taliyah
45322,17:19,BLUE,Carzzy,KILL,"['Sivir', 'Viktor', 'Yuumi']",Yike,Kindred
45322,17:19,RED,Caps,KILL,"['Swain', 'Karma', 'Kindred', 'Varus', 'Taliyah']",Carzzy,Sivir
45322,18:43,BLUE,Chasy,KILL,"['Renekton', 'Sejuani', 'Viktor', 'Yuumi']",Mikyx,Taliyah
45322,19:04,BLUE,Elyoya,CLOUD_DRAKE,['Sejuani'],,
45322,20:40,BLUE,Elyoya,KILL,"['Sejuani', 'Yuumi']",Mikyx,Taliyah
45322,21:14,BLUE,Nisqy,TOWER,['Viktor'],T1 TOP,
45322,22:06,BLUE,Chasy,KILL,"['Renekton', 'Sejuani', 'Viktor', 'Sivir', 'Yuumi']",Brokenblade,Karma
45322,22:06,BLUE,Chasy,KILL,"['Renekton', 'Sejuani', 'Viktor', 'Sivir', 'Yuumi']",Yike,Kindred
45322,22:10,BLUE,Chasy,KILL,"['Renekton', 'Sejuani', 'Viktor', 'Sivir', 'Yuumi']",Caps,Swain
45322,22:32,BLUE,Nisqy,KILL,"['Viktor', 'Yuumi']",Mikyx,Taliyah
45322,22:41,BLUE,Elyoya,BARON,['Sejuani'],,
45322,23:17,BLUE,,TOWER,[],T1 BOT,
45322,23:29,BLUE,Carzzy,TOWER,['Sivir'],T1 MID,
45322,23:42,BLUE,,TOWER,[],T2 MID,
45322,23:53,BLUE,Nisqy,TOWER,['Viktor'],T3 MID,
45322,24:02,BLUE,Elyoya,KILL,"['Sejuani', 'Viktor', 'Sivir', 'Yuumi']",Hans Sama,Varus
45322,24:07,BLUE,Carzzy,INHIBITOR,['Sivir'],INHIB MID,
45322,24:14,BLUE,Carzzy,KILL,"['Sivir', 'Renekton', 'Sejuani', 'Viktor', 'Yuumi']",Caps,Swain
45322,24:16,BLUE,Nisqy,KILL,"['Viktor', 'Sejuani', 'Sivir', 'Yuumi']",Mikyx,Taliyah
45322,24:32,BLUE,Elyoya,TOWER,['Sejuani'],T1 TOP NEXUS,
45322,24:33,BLUE,Nisqy,KILL,"['Viktor', 'Renekton', 'Sivir', 'Yuumi']",Yike,Kindred
45322,24:39,BLUE,,TOWER,[],T2 BOT NEXUS,
45322,24:50,BLUE,,NEXUS,[],,
45321,2:58,BLUE,,PLATE,[],BOT,
45321,3:20,BLUE,,PLATE,[],BOT,
45321,5:05,BLUE,,PLATE,[],BOT,
45321,5:44,BLUE,Markoon,OCEAN_DRAKE,['Sejuani'],,
45321,8:35,RED,Razork,KILL,"['Wukong', 'Azir']",Sertuss,Taliyah
45321,8:39,BLUE,Markoon,RIFT_HERALD,['Sejuani'],,
45321,9:50,BLUE,,PLATE,[],BOT,
45321,9:56,RED,Rekkles,KILL,"['Xayah', 'Leona']",Doss,Lux
45321,10:00,BLUE,3XA,KILL,"['Caitlyn', 'Lux']",Rekkles,Xayah
45321,11:02,BLUE,Markoon,KILL,"['Sejuani', 'Taliyah', 'Lux']",Humanoid,Azir
45321,11:12,BLUE,3XA,KILL,['Caitlyn'],Rekkles,Xayah
45321,11:45,BLUE,Markoon,CLOUD_DRAKE,['Sejuani'],,
45321,12:14,RED,,PLATE,[],MID,
45321,12:16,RED,,PLATE,[],BOT,
45321,12:25,RED,,PLATE,[],BOT,
45321,12:53,BLUE,,PLATE,[],TOP,
45321,12:53,BLUE,,PLATE,[],TOP,
45321,13:01,RED,Wunder,KILL,"['Camille', 'Wukong', 'Azir', 'Leona']",Markoon,Sejuani
45321,13:21,BLUE,,PLATE,[],BOT,
45321,13:21,BLUE,,TOWER,[],T1 BOT,
45321,14:26,BLUE,3XA,TOWER,['Caitlyn'],T1 TOP,
45321,15:13,RED,Razork,RIFT_HERALD,['Wukong'],,
45321,17:35,BLUE,Irrelevant,KILL,"['Gnar', 'Sejuani', 'Taliyah', 'Caitlyn', 'Lux']",Razork,Wukong
45321,17:37,BLUE,3XA,KILL,"['Caitlyn', 'Gnar', 'Sejuani', 'Taliyah', 'Lux']",Rhuckz,Leona
45321,18:13,BLUE,Markoon,MOUNTAIN_DRAKE,['Sejuani'],,
45321,19:09,RED,Rekkles,TOWER,['Xayah'],T1 BOT,
45321,19:11,BLUE,3XA,TOWER,['Caitlyn'],T1 MID,
45321,19:16,BLUE,Sertuss,KILL,"['Taliyah', 'Sejuani', 'Caitlyn', 'Lux']",Humanoid,Azir
45321,20:16,RED,Wunder,KILL,"['Camille', 'Wukong']",Irrelevant,Gnar
45321,22:33,RED,Wunder,KILL,"['Camille', 'Wukong', 'Xayah']",3XA,Caitlyn
45321,22:41,BLUE,Irrelevant,KILL,"['Gnar', 'Sejuani', 'Taliyah', 'Lux']",Razork,Wukong
45321,22:47,BLUE,Sertuss,KILL,"['Taliyah', 'Gnar', 'Sejuani', 'Caitlyn', 'Lux']",Wunder,Camille
45321,23:36,BLUE,Markoon,MOUNTAIN_DRAKE,['Sejuani'],,
45321,24:32,RED,Rekkles,TOWER,['Xayah'],T1 MID,
45321,24:39,RED,Razork,KILL,"['Wukong', 'Azir', 'Leona']",Irrelevant,Gnar
45321,24:41,RED,Wunder,TOWER,['Camille'],T2 BOT,
45321,24:43,BLUE,Markoon,BARON,['Sejuani'],,
45321,24:46,RED,Rekkles,TOWER,['Xayah'],T2 MID,
45321,25:22,RED,,TOWER,[],T1 TOP,
45321,26:08,BLUE,,TOWER,[],T2 TOP,
45321,26:24,BLUE,Doss,KILL,"['Lux', 'Gnar', 'Sejuani', 'Caitlyn']",Wunder,Camille
45321,26:45,BLUE,Doss,KILL,"['Lux', 'Sejuani', 'Taliyah']",Humanoid,Azir
45321,26:52,BLUE,Irrelevant,TOWER,['Gnar'],T2 MID,
45321,27:08,BLUE,,TOWER,[],T3 MID,
45321,27:12,BLUE,Doss,INHIBITOR,['Lux'],INHIB MID,
45321,28:22,BLUE,,TOWER,[],T2 BOT,
45321,28:55,BLUE,Irrelevant,TOWER,['Gnar'],T3 BOT,
45321,29:00,BLUE,3XA,KILL,"['Caitlyn', 'Gnar', 'Sejuani', 'Taliyah', 'Lux']",Humanoid,Azir
45321,29:03,BLUE,Doss,INHIBITOR,['Lux'],INHIB BOT,
45321,29:25,BLUE,Doss,KILL,"['Lux', 'Taliyah', 'Caitlyn']",Razork,Wukong
45321,29:27,RED,Rekkles,KILL,"['Xayah', 'Leona']",Markoon,Sejuani
45321,29:33,BLUE,3XA,TOWER,['Caitlyn'],T1 TOP NEXUS,
45321,29:33,BLUE,Doss,KILL,"['Lux', 'Gnar']",Wunder,Camille
45321,29:37,BLUE,3XA,KILL,"['Caitlyn', 'Gnar', 'Sejuani', 'Taliyah', 'Lux']",Rekkles,Xayah
45321,29:40,BLUE,Doss,KILL,"['Lux', 'Gnar', 'Taliyah', 'Caitlyn']",Rhuckz,Leona
45321,29:45,BLUE,Irrelevant,TOWER,['Gnar'],T2 BOT NEXUS,
45321,29:56,BLUE,,NEXUS,[],,
45320,4:18,RED,113,KILL,['Sejuani'],Wukong,Malrang
45320,8:51,BLUE,Malrang,RIFT_HERALD,['Wukong'],,
45320,8:54,RED,,PLATE,[],,MID
45320,9:31,RED,113,MOUNTAIN_DRAKE,['Sejuani'],,
45320,10:00,RED,,PLATE,[],,TOP
45320,10:20,BLUE,,PLATE,[],,BOT
45320,11:23,RED,,PLATE,[],,BOT
45320,12:32,BLUE,,PLATE,[],,MID
45320,13:26,BLUE,,PLATE,[],,TOP
45320,15:02,BLUE,Malrang,CLOUD_DRAKE,['Wukong'],,
45320,16:07,BLUE,Larssen,KILL,"['Sylas', 'Gnar', 'Wukong', 'Lulu']",Kled,Finn
45320,16:46,RED,Kobbe,TOWER,['Sivir'],,T1 BOT
45320,16:46,BLUE,Malrang,RIFT_HERALD,['Wukong'],,
45320,16:47,BLUE,,TOWER,[],,T1 TOP
45320,18:10,RED,,TOWER,[],,T1 MID
45320,19:42,BLUE,Larssen,TOWER,['Sylas'],,T2 TOP
45320,20:05,BLUE,Larssen,KILL,"['Sylas', 'Wukong', 'Zeri', 'Lulu']",Sivir,Kobbe
45320,20:09,BLUE,Larssen,KILL,"['Sylas', 'Wukong', 'Zeri', 'Lulu']",Kled,Finn
45320,20:10,BLUE,Comp,KILL,"['Zeri', 'Gnar', 'Wukong', 'Sylas', 'Lulu']",Sejuani,113
45320,20:12,BLUE,Comp,KILL,"['Zeri', 'Gnar', 'Wukong', 'Sylas', 'Lulu']",Yuumi,Execute
45320,20:37,BLUE,Malrang,BARON,['Wukong'],,
45320,21:31,RED,113,CHEMTECH_DRAKE,['Sejuani'],,
45320,21:40,BLUE,Comp,TOWER,['Zeri'],,T1 MID
45320,21:51,BLUE,Larssen,TOWER,['Sylas'],,T2 MID
45320,22:17,RED,Kobbe,KILL,"['Sivir', 'Kled', 'Sejuani', 'Yone', 'Yuumi']",Gnar,Szygenda
45320,22:30,BLUE,,TOWER,[],,T3 TOP
45320,24:29,BLUE,Szygenda,TOWER,['Gnar'],,T1 BOT
45320,27:01,BLUE,Malrang,CHEMTECH_DRAKE,['Wukong'],,
45320,27:17,RED,,TOWER,[],,T1 TOP
45320,27:25,BLUE,Larssen,KILL,"['Sylas', 'Gnar', 'Zeri', 'Lulu']",Sejuani,113
45320,27:26,BLUE,Malrang,KILL,"['Wukong', 'Zeri']",Sivir,Kobbe
45320,27:32,BLUE,Larssen,KILL,"['Sylas', 'Wukong', 'Zeri', 'Lulu']",Yone,Dajor
45320,27:34,BLUE,Comp,KILL,"['Zeri', 'Wukong', 'Sylas', 'Lulu']",Yuumi,Execute
45320,27:37,BLUE,Szygenda,KILL,"['Gnar', 'Lulu']",Kled,Finn
45320,27:59,BLUE,Malrang,BARON,['Wukong'],,
45320,29:10,BLUE,,TOWER,[],,T2 BOT
45320,29:32,BLUE,Comp,TOWER,['Zeri'],,T3 BOT
45320,29:41,BLUE,Comp,INHIBITOR,['Zeri'],,INHIB BOT
45320,29:45,BLUE,Larssen,TOWER,['Sylas'],,T3 MID
45320,29:51,BLUE,Comp,INHIBITOR,['Zeri'],,INHIB MID
45320,30:02,BLUE,Comp,INHIBITOR,['Zeri'],,INHIB TOP
45320,30:28,BLUE,Szygenda,KILL,"['Gnar', 'Wukong', 'Zeri', 'Lulu']",Sivir,Kobbe
45320,30:29,BLUE,Larssen,KILL,"['Sylas', 'Gnar', 'Wukong', 'Zeri', 'Lulu']",Yuumi,Execute
45320,30:30,BLUE,Trymbi,KILL,"['Lulu', 'Gnar', 'Wukong', 'Sylas', 'Zeri']",Sejuani,113
45320,30:32,BLUE,,TOWER,[],,T1 TOP NEXUS
45320,30:35,BLUE,Malrang,TOWER,['Wukong'],,T2 BOT NEXUS
45320,30:46,BLUE,,NEXUS,[],,
45319,0:47,BLUE,Adam,KILL,"['Sett', 'Vi', 'Azir', 'Zeri', 'Ashe']",Sylas,Ruby
45319,2:34,RED,Evi,KILL,"['Renekton', 'Sejuani']",Sett,Adam
45319,4:23,RED,Evi,KILL,"['Renekton', 'Sejuani', 'Sylas']",Vi,Sheo
45319,5:38,RED,Jankos,KILL,"['Sejuani', 'Renekton']",Sett,Adam
45319,5:43,RED,Evi,KILL,"['Renekton', 'Sejuani']",Vi,Sheo
45319,6:58,RED,Jackspektra,KILL,"['Varus', 'Sejuani', 'Heimerdinger']",Ashe,Labrov
45319,8:26,RED,Jankos,RIFT_HERALD,['Sejuani'],,
45319,9:29,BLUE,Adam,KILL,"['Sett', 'Vi', 'Azir']",Renekton,Evi
45319,9:45,RED,Jankos,MOUNTAIN_DRAKE,['Sejuani'],,
45319,11:27,RED,,PLATE,[],,BOT
45319,11:30,RED,,PLATE,[],,BOT
45319,11:57,RED,,PLATE,[],,BOT
45319,11:58,BLUE,Adam,KILL,"['Sett', 'Ashe']",Renekton,Evi
45319,12:30,RED,Jankos,KILL,"['Sejuani', 'Sylas']",Azir,nuc
45319,12:47,BLUE,Adam,KILL,"['Sett', 'Vi']",Sylas,Ruby
45319,12:53,RED,,PLATE,[],,TOP
45319,13:02,RED,,PLATE,[],,TOP
45319,13:07,BLUE,Sheo,KILL,"['Vi', 'Ashe']",Heimerdinger,Mersa
45319,13:23,BLUE,,PLATE,[],,BOT
45319,13:23,BLUE,,PLATE,[],,MID
45319,13:30,BLUE,,PLATE,[],,BOT
45319,15:07,BLUE,Sheo,DRAKE,['Vi'],,
45319,15:19,RED,Jankos,RIFT_HERALD,['Sejuani'],,
45319,15:23,RED,,TOWER,[],,T1 TOP
45319,16:24,RED,Jackspektra,KILL,"['Varus', 'Renekton', 'Sejuani']",Vi,Sheo
45319,16:33,RED,Jankos,KILL,"['Sejuani', 'Renekton', 'Sylas', 'Heimerdinger']",Sett,Adam
45319,16:49,BLUE,,TOWER,[],,T1 BOT
45319,18:07,RED,Jackspektra,TOWER,['Varus'],,T1 MID
45319,18:14,BLUE,,TOWER,[],,T1 TOP
45319,18:21,RED,,TOWER,[],,T1 BOT
45319,18:41,RED,Jankos,KILL,"['Sejuani', 'Sylas']",Zeri,Crownie
45319,18:44,BLUE,,TOWER,[],,T1 MID
45319,18:46,BLUE,Sheo,KILL,"['Vi', 'Azir', 'Ashe']",Varus,Jackspektra
45319,19:01,RED,Mersa,KILL,"['Heimerdinger', 'Renekton', 'Sejuani', 'Sylas']",Sett,Adam
45319,20:30,RED,Jankos,CLOUD_DRAKE,['Sejuani'],,
45319,25:12,RED,Ruby,TOWER,['Sylas'],,T2 MID
45319,26:00,RED,Jankos,CLOUD_DRAKE,['Sejuani'],,
45319,26:53,RED,Evi,KILL,['Renekton'],Sett,Adam
45319,27:15,RED,Ruby,TOWER,['Sylas'],,T3 MID
45319,27:20,RED,,TOWER,[],,T2 BOT
45319,27:21,RED,Jankos,INHIBITOR,['Sejuani'],,INHIB MID
45319,27:48,BLUE,Sheo,KILL,"['Vi', 'Zeri', 'Ashe']",Varus,Jackspektra
45319,27:57,BLUE,Crownie,KILL,"['Zeri', 'Sett', 'Vi', 'Azir', 'Ashe']",Sylas,Ruby
45319,28:01,BLUE,nuc,KILL,"['Azir', 'Sett', 'Vi', 'Zeri', 'Ashe']",Renekton,Evi
45319,28:01,BLUE,Crownie,KILL,"['Zeri', 'Sett', 'Vi', 'Ashe']",Sejuani,Jankos
45319,28:43,BLUE,Sheo,BARON,['Vi'],,
45319,28:56,BLUE,nuc,TOWER,['Azir'],,T2 TOP
45319,31:12,BLUE,Sheo,CLOUD_DRAKE,['Vi'],,
45319,31:18,RED,Jankos,KILL,"['Sejuani', 'Renekton', 'Sylas', 'Varus', 'Heimerdinger']",Sett,Adam
45319,31:53,BLUE,,TOWER,[],,T2 MID
45319,31:57,BLUE,Crownie,KILL,"['Zeri', 'Vi', 'Ashe']",Varus,Jackspektra
45319,31:59,BLUE,nuc,KILL,"['Azir', 'Zeri', 'Ashe']",Heimerdinger,Mersa
45319,32:20,RED,Jankos,KILL,"['Sejuani', 'Renekton']",Azir,nuc
45319,32:26,RED,Jankos,KILL,"['Sejuani', 'Renekton']",Ashe,Labrov
45319,32:36,BLUE,Crownie,KILL,"['Zeri', 'Azir', 'Ashe']",Renekton,Evi
45319,32:46,BLUE,Crownie,KILL,"['Zeri', 'Vi']",Sylas,Ruby
45319,35:04,BLUE,Adam,KILL,"['Sett', 'Vi', 'Azir', 'Zeri', 'Ashe']",Renekton,Evi
45319,35:08,BLUE,nuc,KILL,"['Azir', 'Sett', 'Zeri', 'Ashe']",Sylas,Ruby
45319,35:30,RED,,KILL,[],Ashe,Labrov
45319,35:31,BLUE,Sheo,BARON,['Vi'],,
45319,36:39,BLUE,Sheo,CLOUD_DRAKE,['Vi'],,
45319,36:47,BLUE,Crownie,KILL,"['Zeri', 'Sett', 'Vi', 'Azir']",Renekton,Evi
45319,37:03,BLUE,Adam,TOWER,['Sett'],,T2 BOT
45319,37:12,BLUE,Crownie,TOWER,['Zeri'],,T3 BOT
45319,37:16,BLUE,nuc,INHIBITOR,['Azir'],,INHIB BOT
45319,37:30,BLUE,Crownie,TOWER,['Zeri'],,T1 TOP NEXUS
45319,37:34,BLUE,Crownie,KILL,"['Zeri', 'Sett', 'Vi', 'Azir']",Sylas,Ruby
45319,37:37,BLUE,nuc,KILL,"['Azir', 'Vi', 'Zeri', 'Ashe']",Varus,Jackspektra
45319,37:38,BLUE,Crownie,TOWER,['Zeri'],,T2 BOT NEXUS
45319,37:45,BLUE,nuc,KILL,"['Azir', 'Sett', 'Ashe']",Heimerdinger,Mersa
45319,37:53,BLUE,,NEXUS,[],,
45318,2:58,RED,Larssen,KILL,"['Azir', 'Maokai']",Jayce,Caps
45318,3:28,BLUE,Yike,KILL,"['Elise', 'Jax']",Gangplank,Szygenda
45318,3:31,RED,Larssen,KILL,"['Azir', 'Gangplank']",Elise,Yike
45318,5:24,BLUE,Hans Sama,KILL,"['Kalista', 'Leona']",Zeri,Comp
45318,6:02,BLUE,Brokenblade,KILL,"['Jax', 'Jayce']",Gangplank,Szygenda
45318,6:04,BLUE,,PLATE,[],,TOP
45318,6:05,RED,Szygenda,KILL,['Gangplank'],Jayce,Caps
45318,8:37,BLUE,Yike,RIFT_HERALD,['Elise'],,
45318,8:57,BLUE,,PLATE,[],,MID
45318,10:14,BLUE,Yike,CLOUD_DRAKE,['Elise'],,
45318,10:48,BLUE,,PLATE,[],,BOT
45318,10:58,BLUE,,PLATE,[],,BOT
45318,11:42,BLUE,Yike,KILL,"['Elise', 'Kalista', 'Leona']",Maokai,Malrang
45318,11:46,BLUE,,PLATE,[],,MID
45318,11:46,BLUE,,PLATE,[],,MID
