minute,value
1.0,7
2.0,13
3.0,35
4.0,62
5.0,46
6.0,37
7.0,2
8.0,-12
9.0,-3
10.0,-26
11.0,-10
12.0,7
13.0,10
14.0,13
15.0,5
16.0,7
17.0,16
18.0,11
19.0,6
20.0,38
21.0,31
22.0,29
23.0,25
24.0,37
25.0,25
26.0,31
27.0,10
28.0,29
29.0,19
30.0,16
31.0,10
32.0,47
33.0,52
34.0,36
35.0,32
36.0,18
37.0,1
38.0,2
39.0,-17
40.0,-8
41.0,-2
42.0,3
43.0,24
44.0,18
45.0,12
45.5,62
46.0,10
47.0,-19
48.0,21
49.0,16
50.0,41
51.0,44
52.0,36
53.0,23
54.0,33
55.0,20
56.0,22
57.0,15
58.0,11
59.0,8
60.0,7
61.0,9
62.0,29
63.0,51
64.0,37
65.0,62
66.0,59
67.0,48
68.0,33
69.0,47
70.0,36
71.0,82
72.0,41
73.0,39
74.0,37
75.0,43
76.0,24
77.0,16
78.0,10
79.0,-6
80.0,4
81.0,-1
82.0,-5
83.0,-1
84.0,-7
85.0,23
86.0,12
87.0,9
88.0,6
89.0,5
90.0,23
90.5,43
