minute,value
1.0,-17
2.0,-5
3.0,7
4.0,46
5.0,26
6.0,30
7.0,22
8.0,18
9.0,90
10.0,-61
11.0,-7
12.0,-32
13.0,-1
14.0,-6
15.0,2
16.0,2
17.0,-20
18.0,-9
19.0,9
20.0,7
21.0,-28
22.0,-6
23.0,42
24.0,-26
25.0,14
26.0,14
27.0,54
28.0,38
29.0,56
30.0,76
31.0,46
32.0,30
33.0,19
34.0,24
35.0,63
36.0,42
37.0,30
38.0,100
39.0,100
40.0,98
41.0,55
42.0,38
43.0,-19
44.0,-37
45.0,-19
45.5,33
46.0,9
47.0,23
48.0,29
49.0,47
50.0,36
51.0,53
52.0,31
53.0,26
54.0,11
55.0,-26
56.0,-34
57.0,-17
58.0,-8
59.0,-2
60.0,56
61.0,38
62.0,58
63.0,54
64.0,35
65.0,23
66.0,15
67.0,10
68.0,6
69.0,7
70.0,56
71.0,66
72.0,38
73.0,20
74.0,22
75.0,11
76.0,6
77.0,5
78.0,5
79.0,4
80.0,5
81.0,7
82.0,-11
83.0,10
84.0,-8
85.0,32
86.0,30
87.0,40
88.0,47
89.0,39
90.0,77
90.5,48
