minute,value
1.0,-4
2.0,47
3.0,29
4.0,-42
5.0,-19
6.0,-17
7.0,-18
8.0,-16
9.0,-11
10.0,-20
11.0,-23
12.0,-29
13.0,-22
14.0,-58
15.0,-38
16.0,-32
17.0,-22
18.0,-17
19.0,-18
20.0,-30
21.0,-56
22.0,-33
23.0,-22
24.0,-41
25.0,-99
26.0,-52
27.0,-41
28.0,-83
29.0,-58
30.0,-100
31.0,-100
32.0,-88
33.0,-77
34.0,-52
35.0,-26
36.0,-29
37.0,-23
38.0,-19
39.0,-24
40.0,-58
41.0,-37
42.0,-83
43.0,-38
44.0,-25
45.0,-3
45.5,-3
46.0,1
47.0,32
48.0,7
49.0,-13
50.0,-34
51.0,-31
52.0,-39
53.0,-45
54.0,-65
55.0,-44
56.0,-1
57.0,-3
58.0,-8
59.0,-46
60.0,-62
61.0,-46
62.0,-67
63.0,-45
64.0,-29
65.0,-20
66.0,-10
67.0,-9
68.0,-88
69.0,-92
70.0,-78
71.0,-56
72.0,-39
73.0,-22
74.0,-16
75.0,-34
76.0,-25
77.0,-20
78.0,-50
79.0,-35
80.0,-21
81.0,-18
82.0,-100
83.0,-63
84.0,-52
85.0,-12
86.0,-22
87.0,-15
88.0,-15
89.0,-15
90.0,-30
90.5,-5
