minute,value
1.0,-11
2.0,-15
3.0,-5
4.0,-25
5.0,-14
6.0,38
7.0,-27
8.0,-25
9.0,-17
10.0,-7
11.0,22
12.0,19
13.0,6
14.0,1
15.0,1
16.0,-20
17.0,-21
18.0,-10
19.0,7
20.0,22
21.0,10
22.0,11
23.0,29
24.0,25
25.0,36
26.0,28
27.0,54
28.0,49
29.0,18
30.0,13
31.0,10
32.0,7
33.0,6
34.0,92
35.0,50
36.0,26
37.0,11
38.0,-40
39.0,-22
40.0,-6
41.0,-20
42.0,-18
43.0,-14
44.0,-15
45.0,-2
45.5,-12
46.0,2
47.0,14
48.0,10
49.0,8
50.0,7
51.0,2
52.0,6
53.0,9
54.0,57
55.0,42
56.0,30
57.0,10
58.0,10
59.0,41
60.0,23
61.0,12
62.0,7
63.0,3
64.0,27
65.0,-42
66.0,-13
67.0,-29
68.0,-14
69.0,20
70.0,5
71.0,-4
72.0,-12
73.0,-81
74.0,-53
75.0,-28
76.0,-20
77.0,-51
78.0,-35
79.0,-24
80.0,-14
81.0,-27
82.0,-16
83.0,-12
84.0,-3
85.0,22
86.0,11
87.0,10
88.0,1
89.0,-5
90.0,-9
90.5,23
