name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ
Orel Mangala,,,orel-mangala,O. Mangala,M,20,1539,M,,793988,"{'nameTranslation': {'ar': 'مانغالا، أوريل', 'hi': 'मंगला, ओरेल', 'bn': 'মঙ্গলা, ওরেল'}, 'shortNameTranslation': {'ar': 'أ. مانغالا', 'hi': 'ओ. मंगला', 'bn': 'ও. মঙ্গলা'}}",False,miss,assisted,left-foot,55,3278,578,,3.6,41.1,0,57.6,20.8
Keane Lewis-Potter,,,keane-lewis-potter,K. Lewis-Potter,D,23,979,M,,972421,"{'nameTranslation': {'ar': 'كيان لويس-بوتر', 'hi': 'कीन लुईस-पॉटर', 'bn': 'কিন লুইস-পটার'}, 'shortNameTranslation': {'ar': 'ك. لويس-بوتر', 'hi': 'के. लुईस-पॉटर', 'bn': 'কে. লুইস-পটার'}}",True,save,assisted,right-foot,53,3171,471,,8.3,46.2,0,50.6,19.0
Nuno Tavares,,,nuno-tavares,N. Tavares,D,17,4988,M,nuno_tavares71,944973,"{'nameTranslation': {'ar': 'نونو تافاريس', 'hi': 'नूनो तवारेस', 'bn': 'নুনো টাভারেস'}, 'shortNameTranslation': {'ar': 'ن. تافاريس', 'hi': 'एन. तवारेस', 'bn': 'এন. টাভারেস'}}",False,save,assisted,right-foot,38,2246,2246,,26.5,30.1,0,49.9,23.4
Keane Lewis-Potter,,,keane-lewis-potter,K. Lewis-Potter,D,23,979,M,,972421,"{'nameTranslation': {'ar': 'كيان لويس-بوتر', 'hi': 'कीन लुईस-पॉटर', 'bn': 'কিন লুইস-পটার'}, 'shortNameTranslation': {'ar': 'ك. لويس-بوتر', 'hi': 'के. लुईस-पॉटर', 'bn': 'কে. লুইস-পটার'}}",True,post,corner,right-foot,31,1822,1822,,4.3,52.8,0,46.6,39.9
Danilo,,,danilo,Danilo,M,35,4572,M,Danilo,1064039,"{'nameTranslation': {'ar': 'دانيلو', 'hi': 'डेनिलो', 'bn': 'দানিলো'}, 'shortNameTranslation': {'ar': 'دانيلو', 'hi': 'डेनिलो', 'bn': 'দানিলো'}}",False,block,regular,right-foot,29,1681,1681,,22.9,52.1,0,45.6,19.0
Neal Maupay,,,neal-maupay,N. Maupay,F,9,2064,M,,268903,"{'nameTranslation': {'ar': 'نيل موباي', 'hi': 'नील मौपे', 'bn': 'নিল মাউপে'}, 'shortNameTranslation': {'ar': 'ن. موباي', 'hi': 'एन. मौपे', 'bn': 'এন. মাউপে'}}",True,block,assisted,other,26,1559,1559,,4.1,44.9,0,51.6,19.0
Ivan Toney,,,ivan-toney,I. Toney,F,17,10125,M,ivantoney,290927,"{'nameTranslation': {'ar': 'إيفان توني', 'hi': 'इवान टोनी', 'bn': 'ইভান টোনি'}, 'shortNameTranslation': {'ar': 'إ. توني', 'hi': 'आई. टोनी', 'bn': 'আই. টনি'}}",True,goal,free-kick,right-foot,19,1133,1133,regular,17.9,63.9,0,46.3,3.8
Callum Hudson-Odoi,,,callum-hudson-odoi,C. Hudson-Odoi,M,7,9379,M,Calteck10,867442,"{'nameTranslation': {'ar': 'كالوم هادسون أودوي', 'hi': 'कैलम हडसन-ओडोई', 'bn': 'ক্যালাম হাডসন-ওডোই'}, 'shortNameTranslation': {'ar': 'ك. هودسون أودوي', 'hi': 'सी. हडसन-ओडोई', 'bn': 'সি. হাডসন-ওডোই'}}",False,block,regular,left-foot,13,753,753,,8.5,41.3,0,52.0,19.0
Ryan Yates,,,ryan-yates,R. Yates,M,22,881,M,,846252,"{'nameTranslation': {'ar': 'ريان ييتس', 'hi': 'रयान येट्स', 'bn': 'রায়ান ইয়েটস'}, 'shortNameTranslation': {'ar': 'ر. ييتس', 'hi': 'आर. येट्स', 'bn': 'আর. ইয়েটস'}}",False,block,assisted,right-foot,13,750,750,,24.5,52.9,0,51.5,19.0
Ben Mee,,,ben-mee,B. Mee,D,15,600,M,,137774,"{'nameTranslation': {'ar': 'بن مي', 'hi': 'बेन मी', 'bn': 'বেন মে'}, 'shortNameTranslation': {'ar': 'ب. مي', 'hi': 'बी. मी', 'bn': 'বি. মি'}}",True,block,assisted,left-foot,11,611,611,,27.9,40.5,0,51.5,19.0
Ryan Yates,,,ryan-yates,R. Yates,M,22,881,M,,846252,"{'nameTranslation': {'ar': 'ريان ييتس', 'hi': 'रयान येट्स', 'bn': 'রায়ান ইয়েটস'}, 'shortNameTranslation': {'ar': 'ر. ييتس', 'hi': 'आर. येट्स', 'bn': 'আর. ইয়েটস'}}",False,miss,assisted,right-foot,7,396,396,,26.9,60.9,0,59.8,6.9
Vitaly Janelt,,,vitaly-janelt,V. Janelt,M,27,1013,M,,814873,"{'nameTranslation': {'ar': 'فيتالي جانيلت', 'hi': 'विटाली जेनेल्ट', 'bn': 'ভিটালি জেনেল্ট'}, 'shortNameTranslation': {'ar': 'ف. جانيلت', 'hi': 'वी. जेनेल्ट', 'bn': 'ভি. জেনেল্ট'}}",True,miss,throw-in-set-piece,right-foot,5,296,296,,16.6,52.1,0,35.1,84.7
Danilo,,,danilo,Danilo,M,35,4572,M,Danilo,1064039,"{'nameTranslation': {'ar': 'دانيلو', 'hi': 'डेनिलो', 'bn': 'দানিলো'}, 'shortNameTranslation': {'ar': 'دانيلو', 'hi': 'डेनिलो', 'bn': 'দানিলো'}}",False,goal,regular,right-foot,3,161,161,regular,22.7,51.0,0,45.7,14.6
