minute,value
1.0,4
2.0,13
3.0,10
4.0,33
5.0,31
6.0,2
7.0,4
8.0,5
9.0,8
10.0,24
11.0,15
12.0,-23
13.0,-16
14.0,-12
15.0,-9
16.0,-10
17.0,-7
18.0,-19
19.0,-15
20.0,-2
21.0,52
22.0,29
23.0,13
24.0,9
25.0,26
26.0,56
27.0,36
28.0,25
29.0,19
30.0,13
31.0,29
32.0,20
33.0,-31
34.0,39
35.0,49
36.0,32
37.0,23
38.0,45
39.0,41
40.0,56
41.0,33
42.0,19
43.0,-22
44.0,14
45.0,-5
45.5,-14
46.0,-3
47.0,9
48.0,9
49.0,10
50.0,28
51.0,31
52.0,22
53.0,17
54.0,53
55.0,74
56.0,47
57.0,32
58.0,65
59.0,42
60.0,29
61.0,40
62.0,33
63.0,26
64.0,24
65.0,41
66.0,16
67.0,11
68.0,5
69.0,-34
70.0,-33
71.0,-15
72.0,-5
73.0,5
74.0,39
75.0,29
76.0,21
77.0,17
78.0,44
79.0,23
80.0,11
81.0,-13
82.0,-20
83.0,36
84.0,10
85.0,4
86.0,39
87.0,22
88.0,9
89.0,4
90.0,24
90.5,48
