minute,value
1.0,-6
2.0,-26
3.0,-51
4.0,-28
5.0,-52
6.0,42
7.0,12
8.0,13
9.0,11
10.0,10
11.0,3
12.0,1
13.0,2
14.0,4
15.0,-17
16.0,12
17.0,-85
18.0,-46
19.0,-12
20.0,19
21.0,28
22.0,42
23.0,25
24.0,28
25.0,-41
26.0,-14
27.0,-7
28.0,-5
29.0,25
30.0,13
31.0,5
32.0,11
33.0,13
34.0,17
35.0,23
36.0,20
37.0,17
38.0,44
39.0,50
40.0,86
41.0,52
42.0,36
43.0,24
44.0,-15
45.0,7
45.5,-26
46.0,4
47.0,5
48.0,7
49.0,25
50.0,19
51.0,-22
52.0,12
53.0,17
54.0,-33
55.0,-11
56.0,-1
57.0,4
58.0,39
59.0,30
60.0,-32
61.0,37
62.0,24
63.0,28
64.0,6
65.0,-37
66.0,35
67.0,23
68.0,9
69.0,7
70.0,17
71.0,23
72.0,-19
73.0,6
74.0,17
75.0,4
76.0,43
77.0,-34
78.0,-5
79.0,-5
80.0,21
81.0,-28
82.0,-5
83.0,26
84.0,19
85.0,21
86.0,20
87.0,20
88.0,10
89.0,-16
90.0,-26
90.5,-4
