minute,value
1.0,5
2.0,8
3.0,9
4.0,30
5.0,27
6.0,22
7.0,41
8.0,24
9.0,23
10.0,17
11.0,14
12.0,-30
13.0,-23
14.0,-10
15.0,-15
16.0,-37
17.0,-20
18.0,-11
19.0,9
20.0,37
21.0,29
22.0,35
23.0,18
24.0,8
25.0,-3
26.0,-3
27.0,-53
28.0,-41
29.0,-30
30.0,-15
31.0,15
32.0,17
33.0,56
34.0,34
35.0,20
36.0,-14
37.0,-7
38.0,-11
39.0,-36
40.0,-24
41.0,-15
42.0,43
43.0,19
44.0,12
45.0,6
45.5,-1
46.0,-2
47.0,3
48.0,43
49.0,32
50.0,57
51.0,36
52.0,36
53.0,16
54.0,25
55.0,14
56.0,-22
57.0,-9
58.0,-4
59.0,-2
60.0,2
61.0,4
62.0,22
63.0,16
64.0,52
65.0,41
66.0,27
67.0,18
68.0,40
69.0,29
70.0,41
71.0,28
72.0,32
73.0,56
74.0,39
75.0,76
76.0,39
77.0,53
78.0,33
79.0,23
80.0,14
81.0,13
82.0,10
83.0,100
84.0,59
85.0,54
86.0,30
87.0,16
88.0,-10
89.0,-6
90.0,-7
90.5,29
