minute,value
1.0,4
2.0,6
3.0,7
4.0,7
5.0,33
6.0,23
7.0,18
8.0,37
9.0,25
10.0,14
11.0,26
12.0,21
13.0,42
14.0,44
15.0,32
16.0,24
17.0,26
18.0,55
19.0,-40
20.0,-27
21.0,18
22.0,9
23.0,12
24.0,10
25.0,1
26.0,6
27.0,8
28.0,9
29.0,9
30.0,13
31.0,22
32.0,14
33.0,43
34.0,74
35.0,63
36.0,38
37.0,41
38.0,23
39.0,12
40.0,32
41.0,21
42.0,12
43.0,9
44.0,6
45.0,-7
45.5,11
46.0,-1
47.0,-22
48.0,-42
49.0,-76
50.0,-52
51.0,-25
52.0,-7
53.0,7
54.0,-14
55.0,-2
56.0,7
57.0,33
58.0,9
59.0,29
60.0,-24
61.0,-6
62.0,-40
63.0,-37
64.0,-14
65.0,58
66.0,28
67.0,50
68.0,27
69.0,4
70.0,-17
71.0,20
72.0,1
73.0,1
74.0,2
75.0,-20
76.0,14
77.0,11
78.0,11
79.0,8
80.0,7
81.0,4
82.0,-9
83.0,-4
84.0,-69
85.0,-44
86.0,-26
87.0,-37
88.0,-22
89.0,-19
90.0,-11
90.5,-5
