name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,sofascoreId
Tahith Chong,,,tahith-chong,T. Chong,M,24,1675,M,825845,"{'nameTranslation': {'ar': 'تايث تشونغ', 'hi': 'ताहित चोंग', 'bn': 'তাহিথ চং'}, 'shortNameTranslation': {'ar': 'ت. تشونغ', 'hi': 'टी. चोंग', 'bn': 'টি. চং'}}",True,block,set-piece,head,57,3369,669,,9.8,37.8,0,54.3,19.0,
Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,10539,M,979232,"{'nameTranslation': {'ar': 'أنتوني إلانغا', 'hi': 'एंथनी एलंगा', 'bn': 'অ্যান্টনি এলাঙ্গা'}, 'shortNameTranslation': {'ar': 'أ. إلانغا', 'hi': 'ए. एलंगा', 'bn': 'এ. এলাঙ্গা'}}",False,block,assisted,right-foot,52,3092,392,,9.8,39.7,0,46.4,6.9,anthonyelanga
Jordan Clark,,,jordan-clark,J. Clark,M,18,124,M,150477,"{'nameTranslation': {'ar': 'جوردان كلارك', 'hi': 'जॉर्डन क्लार्क', 'bn': 'জর্ডান ক্লার্ক'}, 'shortNameTranslation': {'ar': 'ج. كلارك', 'hi': 'जे. क्लार्क', 'bn': 'জে. ক্লার্ক'}}",True,miss,corner,left-foot,51,3012,312,,13.8,40.9,0,51.4,73.6,
Jordan Clark,,,jordan-clark,J. Clark,M,18,124,M,150477,"{'nameTranslation': {'ar': 'جوردان كلارك', 'hi': 'जॉर्डन क्लार्क', 'bn': 'জর্ডান ক্লার্ক'}, 'shortNameTranslation': {'ar': 'ج. كلارك', 'hi': 'जे. क्लार्क', 'bn': 'জে. ক্লার্ক'}}",True,block,assisted,left-foot,50,2970,270,,8.4,57.2,0,54.4,19.0,
Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,6717,M,865912,"{'nameTranslation': {'ar': 'مورغان غيبز-وايت', 'hi': 'मॉर्गन गिब्स-व्हाइट', 'bn': 'মরগান গিবস-হোয়াইট'}, 'shortNameTranslation': {'ar': 'م. غيبز-وايت', 'hi': 'एम. गिब्स-व्हाइट', 'bn': 'এম. গিবস-হোয়াইট'}}",False,miss,assisted,right-foot,48,2873,173,,25.8,63.1,0,65.0,6.9,Morgangibbs27
Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,6717,M,865912,"{'nameTranslation': {'ar': 'مورغان غيبز-وايت', 'hi': 'मॉर्गन गिब्स-व्हाइट', 'bn': 'মরগান গিবস-হোয়াইট'}, 'shortNameTranslation': {'ar': 'م. غيبز-وايت', 'hi': 'एम. गिब्स-व्हाइट', 'bn': 'এম. গিবস-হোয়াইট'}}",False,save,assisted,right-foot,46,2739,39,,14.9,56.2,0,49.2,13.3,Morgangibbs27
Tahith Chong,,,tahith-chong,T. Chong,M,24,1675,M,825845,"{'nameTranslation': {'ar': 'تايث تشونغ', 'hi': 'ताहित चोंग', 'bn': 'তাহিথ চং'}, 'shortNameTranslation': {'ar': 'ت. تشونغ', 'hi': 'टी. चोंग', 'bn': 'টি. চং'}}",True,block,assisted,left-foot,40,2356,2356,,22.6,34.0,0,51.0,19.0,
Chris Wood,,,chris-wood,C. Wood,F,11,7744,M,50480,"{'nameTranslation': {'ar': 'كريس وود', 'hi': 'क्रिस वुड', 'bn': 'ক্রিস উড'}, 'shortNameTranslation': {'ar': 'ك. وود', 'hi': 'सी. वुड', 'bn': 'সি. উড'}}",False,goal,assisted,right-foot,34,2007,2007,regular,6.5,48.4,0,49.9,32.3,wodsy39
Divock Origi,,,divock-origi,D. Origi,F,27,3656,M,190399,"{'nameTranslation': {'ar': 'ديفوك أوريجي', 'hi': 'डिवॉक ओरिजी', 'bn': 'ডিভক অরিজি'}, 'shortNameTranslation': {'ar': 'د. أوريجي', 'hi': 'डी. ओरिजी', 'bn': 'ডি. অরিজি'}}",False,block,assisted,right-foot,32,1885,1885,,13.6,62.0,0,54.3,19.0,divockorigi
Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,6717,M,865912,"{'nameTranslation': {'ar': 'مورغان غيبز-وايت', 'hi': 'मॉर्गन गिब्स-व्हाइट', 'bn': 'মরগান গিবস-হোয়াইট'}, 'shortNameTranslation': {'ar': 'م. غيبز-وايت', 'hi': 'एम. गिब्स-व्हाइट', 'bn': 'এম. গিবস-হোয়াইট'}}",False,miss,free-kick,right-foot,31,1833,1833,,20.8,39.6,0,55.3,69.4,Morgangibbs27
Willy Boly,,,willy-boly,W. Boly,D,30,1805,M,139310,"{'nameTranslation': {'ar': 'ويلي بولي', 'hi': 'विली बोली', 'bn': 'উইলি বলি'}, 'shortNameTranslation': {'ar': 'و. بولي', 'hi': 'डब्लू. बोली', 'bn': 'ডব্লিউ. বলি'}}",False,miss,set-piece,head,19,1108,1108,,10.9,51.5,0,64.0,18.1,
Divock Origi,,,divock-origi,D. Origi,F,27,3656,M,190399,"{'nameTranslation': {'ar': 'ديفوك أوريجي', 'hi': 'डिवॉक ओरिजी', 'bn': 'ডিভক অরিজি'}, 'shortNameTranslation': {'ar': 'د. أوريجي', 'hi': 'डी. ओरिजी', 'bn': 'ডি. অরিজি'}}",False,block,assisted,right-foot,17,963,963,,11.3,69.1,0,54.7,19.0,divockorigi
Ross Barkley,,,ross-barkley,R. Barkley,M,6,2380,M,98435,"{'nameTranslation': {'ar': 'روس باركلي', 'hi': 'रॉस बार्कले', 'bn': 'রস বার্কলে'}, 'shortNameTranslation': {'ar': 'ر. باركلي', 'hi': 'आर. बार्कले', 'bn': 'আর. বার্কলে'}}",True,post,regular,left-foot,11,650,650,,25.5,36.1,0,44.5,9.5,
Ross Barkley,,,ross-barkley,R. Barkley,M,6,2380,M,98435,"{'nameTranslation': {'ar': 'روس باركلي', 'hi': 'रॉस बार्कले', 'bn': 'রস বার্কলে'}, 'shortNameTranslation': {'ar': 'ر. باركلي', 'hi': 'आर. बार्कले', 'bn': 'আর. বার্কলে'}}",True,save,regular,right-foot,10,554,554,,26.7,41.9,0,51.6,15.2,
Ross Barkley,,,ross-barkley,R. Barkley,M,6,2380,M,98435,"{'nameTranslation': {'ar': 'روس باركلي', 'hi': 'रॉस बार्कले', 'bn': 'রস বার্কলে'}, 'shortNameTranslation': {'ar': 'ر. باركلي', 'hi': 'आर. बार्कले', 'bn': 'আর. বার্কলে'}}",True,save,assisted,left-foot,8,471,471,,18.8,52.4,0,48.8,3.2,
Divock Origi,,,divock-origi,D. Origi,F,27,3656,M,190399,"{'nameTranslation': {'ar': 'ديفوك أوريجي', 'hi': 'डिवॉक ओरिजी', 'bn': 'ডিভক অরিজি'}, 'shortNameTranslation': {'ar': 'د. أوريجي', 'hi': 'डी. ओरिजी', 'bn': 'ডি. অরিজি'}}",False,block,regular,left-foot,5,259,259,,18.5,43.6,0,50.6,19.0,divockorigi
