name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team
Michael Olise,,,michael-olise,M. Olise,M,17,65968,M,MOlise,978838,"{'nameTranslation': {'ar': 'مايكل أوليس', 'hi': 'माइकल ओलिस', 'bn': 'মাইকেল ওলিস'}, 'shortNameTranslation': {'ar': 'م. أوليس', 'hi': 'एम. ओलिस', 'bn': 'এম. ওলিস'}}",75.229411764706,28.688235294118,17,home
Odsonne Édouard,,,odsonne-edouard,O. Édouard,F,19,5777,M,,795228,"{'nameTranslation': {'ar': 'أودسون إدوارد', 'hi': 'ओडसन एडुआर्ड', 'bn': 'ওডসন এডওয়ার্ড'}, 'shortNameTranslation': {'ar': 'أ. إدوارد', 'hi': 'ओ. एडुआर्ड', 'bn': 'ও. এডওয়ার্ড'}}",47.13,63.9,10,home
Dean Henderson,,,dean-henderson,D. Henderson,G,1,5014,M,deanhenderson,788134,"{'nameTranslation': {'ar': 'دين هندرسون', 'hi': 'डीन हेंडरसन', 'bn': 'ডিন হেন্ডারসন'}, 'shortNameTranslation': {'ar': 'د. هندرسون', 'hi': 'डी. हेंडरसन', 'bn': 'ডি. হেন্ডারসন'}}",5.448275862069,50.406896551724,29,home
Naouirou Ahamada,,,naouirou-ahamada,N. Ahamada,M,28,422,M,,997104,"{'nameTranslation': {'ar': 'نويرو أحمادا', 'hi': 'नाओइरौ अहमदा', 'bn': 'নাউইরু আহমাদা'}, 'shortNameTranslation': {'ar': 'ن. أحمادا', 'hi': 'एन. अहमदा', 'bn': 'এন. আহমাদা'}}",50.97,62.9,10,home
Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,9259,M,Matetajphilippe,848276,"{'nameTranslation': {'ar': 'جان-فيليب ماتيتا', 'hi': 'जीन-फिलिप माटेटा', 'bn': 'জিন-ফিলিপ মাটেটা'}, 'shortNameTranslation': {'ar': 'ج. ماتيتا', 'hi': 'जे. माटेटा', 'bn': 'জে. মাটেটা'}}",46.6375,42.245833333333,24,home
Jordan Ayew,,,jordan-ayew,J. Ayew,F,9,14311,M,jordanayew9,103045,"{'nameTranslation': {'ar': 'جوردان أيو', 'hi': 'जॉर्डन अय्यू', 'bn': 'জর্ডান আইউ'}, 'shortNameTranslation': {'ar': 'ج. أيو', 'hi': 'जे. अय्यू', 'bn': 'জে. আইউ'}}",57.608,25.824,25,home
Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,674,M,,43215,"{'nameTranslation': {'ar': 'ناثانييل كلاين', 'hi': 'नाथनियल क्लाइन', 'bn': 'নাথানিয়েল ক্লাইন'}, 'shortNameTranslation': {'ar': 'ن. كلاين', 'hi': 'एन. क्लाइन', 'bn': 'এন. ক্লাইন'}}",41.681818181818,80.836363636364,11,home
Adam Wharton,,,adam-wharton,A. Wharton,M,20,5314,M,,1109771,"{'nameTranslation': {'ar': 'آدم وارتون', 'hi': 'एडम व्हार्टन', 'bn': 'অ্যাডাম ওয়ার্টন'}, 'shortNameTranslation': {'ar': 'أ. وارتون', 'hi': 'ए. व्हार्टन', 'bn': 'এ. ওয়ার্টন'}}",43.540909090909,43.320454545455,44,home
Will Hughes,,,will-hughes,W. Hughes,M,19,1013,M,,193554,"{'nameTranslation': {'ar': 'ويل هيوز', 'hi': 'विल ह्यूजेस', 'bn': 'উইল হিউজেস'}, 'shortNameTranslation': {'ar': 'و. هيوز', 'hi': 'डब्ल्यू. ह्यूजेस', 'bn': 'ডব্লিউ. হিউজেস'}}",42.7075,64.1825,40,home
Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,5382,M,jeffersonlerma,355796,"{'nameTranslation': {'ar': 'جيفرسون ليرما', 'hi': 'जेफरसन लेर्मा', 'bn': 'জেফারসন লারমা'}, 'shortNameTranslation': {'ar': 'ج. ليرما', 'hi': 'जे. लेर्मा', 'bn': 'জে. লারমা'}}",25.804109589041,65.308219178082,73,home
