name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ
Willian,,,willian,Willian,F,88,9705,M,willianborges88,31417,"{'nameTranslation': {'ar': 'ويليان', 'hi': 'विलियन', 'bn': 'উইলিয়ান'}, 'shortNameTranslation': {'ar': 'ويليان', 'hi': 'विलियन', 'bn': 'উইলিয়ান'}}",True,goal,regular,right-foot,90,5497,97,regular,14.9,45.5,0,46.2,3.2
Willian,,,willian,Willian,F,88,9705,M,willianborges88,31417,"{'nameTranslation': {'ar': 'ويليان', 'hi': 'विलियन', 'bn': 'উইলিয়ান'}, 'shortNameTranslation': {'ar': 'ويليان', 'hi': 'विलियन', 'bn': 'উইলিয়ান'}}",True,save,regular,right-foot,88,5271,2571,,22.5,32.7,0,49.4,8.9
Oliver McBurnie,,,oliver-mcburnie,O. McBurnie,F,9,920,M,,367228,"{'nameTranslation': {'ar': 'أوليفر مكبورني', 'hi': 'ओलिवर मैकबर्नी', 'bn': 'অলিভার ম্যাকবার্নি'}, 'shortNameTranslation': {'ar': 'أ. مكبورني', 'hi': 'ओ. मैकबर्नी', 'bn': 'ও. ম্যাকবার্নি'}}",False,save,corner,head,88,5221,2521,,13.1,44.3,0,53.7,16.5
Rodrigo Muniz,,,rodrigo-muniz,R. Muniz,F,9,4513,M,RodrigoMuniz019,1015256,"{'nameTranslation': {'ar': 'رودريغو مونيز', 'hi': 'रोड्रिगो मुनिज़', 'bn': 'রদ্রিগো মুনিজ'}, 'shortNameTranslation': {'ar': 'ر. مونيز', 'hi': 'आर. मुनिज़', 'bn': 'আর. মুনিজ'}}",True,block,assisted,right-foot,85,5082,2382,,9.5,58.3,0,51.2,19.0
Harry Wilson,,,harry-wilson,H. Wilson,M,8,4052,M,,355528,"{'nameTranslation': {'ar': 'هاري ويلسون', 'hi': 'हैरी विल्सन', 'bn': 'হ্যারি উইলসন'}, 'shortNameTranslation': {'ar': 'ه. ويلسون', 'hi': 'एच. विल्सन', 'bn': 'এইচ. উইলসন'}}",True,post,assisted,left-foot,83,4940,2240,,24.1,61.4,0,55.1,23.4
Wesley Foderingham,,,wesley-foderingham,W. Foderingham,G,25,337,M,,187861,"{'nameTranslation': {'ar': 'ويزلي فوديرينغهام', 'hi': 'वेस्ले फोडरिंगम', 'bn': 'ওয়েসলি ফোডেরিংহাম'}, 'shortNameTranslation': {'ar': 'و. فوديرينغهام', 'hi': 'डब्लू. फोडरिंगम', 'bn': 'ডব্লিউ. ফোডেরিংহাম'}}",True,goal,regular,head,76,4540,1840,own,1.2,47.8,0,52.0,15.8
Tom Cairney,,,tom-cairney,T. Cairney,M,10,480,M,,82566,"{'nameTranslation': {'ar': 'توم كايرني', 'hi': 'टॉम केर्नी', 'bn': 'টম কেয়ারনে'}, 'shortNameTranslation': {'ar': 'ت. كايرني', 'hi': 'टी. केर्नी', 'bn': 'টি. কেয়ারনে'}}",True,post,regular,left-foot,76,4538,1838,,24.0,49.6,0,53.1,39.9
Antonee Robinson,,,antonee-robinson,A. Robinson,D,33,2925,M,,803174,"{'nameTranslation': {'ar': 'أنتوني روبنسون', 'hi': 'एंटोनी रॉबिन्सन', 'bn': 'অ্যান্টনি রবিনসন'}, 'shortNameTranslation': {'ar': 'أ. روبنسون', 'hi': 'ए. रॉबिन्सन', 'bn': 'এ. রবিনসন'}}",False,goal,regular,right-foot,68,4048,1348,own,3.8,52.6,0,50.1,1.9
Jayden Bogle,,,bogle-jayden,J. Bogle,D,2,740,M,,929132,"{'nameTranslation': {'ar': 'بوجل، جايدن', 'hi': 'बोगल, जेडन', 'bn': 'বোগল, জেডেন'}, 'shortNameTranslation': {'ar': 'ج. ب.', 'hi': 'जे. बोगल', 'bn': 'জে. বোগল'}}",False,miss,regular,left-foot,68,4047,1347,,4.0,46.2,0,33.1,12.5
Issa Diop,,,issa-diop,I. Diop,D,31,855,M,,825719,"{'nameTranslation': {'ar': 'عيسى ديوب', 'hi': 'इस्सा डियोप', 'bn': 'ইসা ডিওপ'}, 'shortNameTranslation': {'ar': 'ع. ديوب', 'hi': 'आई. डियोप', 'bn': 'আই. ডিওপ'}}",True,save,corner,head,67,3997,1297,,11.4,43.6,0,53.9,20.9
