minute,value
1.0,-2
2.0,-4
3.0,-13
4.0,13
5.0,10
6.0,13
7.0,15
8.0,17
9.0,50
10.0,28
11.0,14
12.0,21
13.0,18
14.0,14
15.0,12
16.0,16
17.0,32
18.0,69
19.0,41
20.0,29
21.0,22
22.0,40
23.0,21
24.0,74
25.0,46
26.0,14
27.0,-16
28.0,-4
29.0,-2
30.0,-33
31.0,-10
32.0,23
33.0,15
34.0,10
35.0,45
36.0,60
37.0,38
38.0,27
39.0,20
40.0,13
41.0,71
42.0,41
43.0,9
44.0,11
45.0,13
45.5,5
46.0,8
47.0,19
48.0,19
49.0,33
50.0,65
51.0,30
52.0,25
53.0,16
54.0,5
55.0,43
56.0,31
57.0,23
58.0,19
59.0,44
60.0,36
61.0,36
62.0,28
63.0,25
64.0,37
65.0,29
66.0,3
67.0,22
68.0,34
69.0,17
70.0,4
71.0,-14
72.0,-15
73.0,-14
74.0,-38
75.0,-25
76.0,-56
77.0,-25
78.0,-9
79.0,13
80.0,16
81.0,21
82.0,84
83.0,63
84.0,74
85.0,41
86.0,21
87.0,-23
88.0,-23
89.0,-26
90.0,-22
90.5,-6
