minute,value
1.0,1
2.0,-6
3.0,18
4.0,4
5.0,-5
6.0,-13
7.0,-16
8.0,-1
9.0,3
10.0,7
11.0,1
12.0,-22
13.0,-17
14.0,-27
15.0,-21
16.0,-16
17.0,-20
18.0,-11
19.0,-10
20.0,-10
21.0,-9
22.0,13
23.0,4
24.0,1
25.0,6
26.0,-8
27.0,-49
28.0,-26
29.0,-16
30.0,-3
31.0,-5
32.0,-4
33.0,8
34.0,-4
35.0,-4
36.0,-45
37.0,-32
38.0,-19
39.0,-2
40.0,27
41.0,20
42.0,16
43.0,37
44.0,13
45.0,-26
45.5,14
46.0,-1
47.0,-6
48.0,-7
49.0,-11
50.0,-21
51.0,-53
52.0,-32
53.0,-20
54.0,-12
55.0,-11
56.0,44
57.0,23
58.0,48
59.0,19
60.0,46
61.0,24
62.0,12
63.0,30
64.0,39
65.0,12
66.0,-22
67.0,-41
68.0,-100
69.0,-64
70.0,-49
71.0,-26
72.0,-12
73.0,6
74.0,6
75.0,11
76.0,24
77.0,2
78.0,-2
79.0,-5
80.0,-70
81.0,-32
82.0,-21
83.0,25
84.0,17
85.0,21
86.0,9
87.0,21
88.0,-15
89.0,-14
90.0,-51
90.5,-37
