minute,value
1.0,4
2.0,13
3.0,16
4.0,18
5.0,25
6.0,20
7.0,100
8.0,82
9.0,58
10.0,72
11.0,42
12.0,29
13.0,22
14.0,17
15.0,13
16.0,30
17.0,24
18.0,59
19.0,76
20.0,51
21.0,49
22.0,67
23.0,39
24.0,43
25.0,21
26.0,14
27.0,9
28.0,30
29.0,16
30.0,29
31.0,59
32.0,44
33.0,28
34.0,54
35.0,34
36.0,49
37.0,49
38.0,38
39.0,72
40.0,86
41.0,64
42.0,33
43.0,26
44.0,19
45.0,-24
45.5,-32
46.0,8
47.0,13
48.0,16
49.0,17
50.0,18
51.0,18
52.0,38
53.0,26
54.0,51
55.0,29
56.0,17
57.0,19
58.0,29
59.0,78
60.0,53
61.0,33
62.0,25
63.0,68
64.0,43
65.0,56
66.0,40
67.0,32
68.0,19
69.0,33
70.0,20
71.0,15
72.0,11
73.0,10
74.0,27
75.0,14
76.0,-24
77.0,-6
78.0,-1
79.0,3
80.0,4
81.0,7
82.0,12
83.0,19
84.0,8
85.0,15
86.0,19
87.0,31
88.0,72
89.0,54
90.0,20
90.5,-17
