minute,value
1.0,8
2.0,12
3.0,15
4.0,31
5.0,41
6.0,32
7.0,63
8.0,48
9.0,34
10.0,47
11.0,100
12.0,74
13.0,49
14.0,34
15.0,21
16.0,40
17.0,16
18.0,11
19.0,-8
20.0,-26
21.0,-1
22.0,4
23.0,-23
24.0,41
25.0,21
26.0,-30
27.0,13
28.0,41
29.0,21
30.0,21
31.0,36
32.0,22
33.0,40
34.0,40
35.0,39
36.0,26
37.0,-68
38.0,-25
39.0,-15
40.0,-9
41.0,-7
42.0,9
43.0,12
44.0,14
45.0,15
45.5,53
46.0,4
47.0,10
48.0,25
49.0,58
50.0,52
51.0,14
52.0,39
53.0,25
54.0,4
55.0,-29
56.0,-24
57.0,-14
58.0,-6
59.0,23
60.0,74
61.0,42
62.0,53
63.0,36
64.0,18
65.0,-15
66.0,-8
67.0,-26
68.0,-15
69.0,26
70.0,62
71.0,39
72.0,26
73.0,17
74.0,10
75.0,7
76.0,6
77.0,37
78.0,18
79.0,11
80.0,20
81.0,13
82.0,100
83.0,61
84.0,26
85.0,-18
86.0,-2
87.0,-8
88.0,-3
89.0,55
90.0,34
90.5,8
