name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team
Marvelous Nakamba,,,marvelous-nakamba,M. Nakamba,M,13,1025,M,,556904,"{'nameTranslation': {'ar': 'مارفلوس ناكامبا', 'hi': 'मार्वलस नाकाम्बा', 'bn': 'বিস্ময়কর নাকাম্বা'}, 'shortNameTranslation': {'ar': 'م. ناكامبا', 'hi': 'एम. नाकाम्बा', 'bn': 'এম. নাকাম্বা'}}",42.967647058824,40.820588235294,34,away
Thomas Kaminski,,,thomas-kaminski,T. Kaminski,G,1,558,M,,45959,"{'nameTranslation': {'ar': 'توماس كامينسكي', 'hi': 'थॉमस कामिन्स्की', 'bn': 'টমাস কামিনস্কি'}, 'shortNameTranslation': {'ar': 'ت. كامينسكي', 'hi': 'टी. कामिन्स्की', 'bn': 'টি. কামিনস্কি'}}",11.448837209302,48.955813953488,43,away
Chiedozie Ogbene,,,ogbene-chiedozie,C. Ogbene,M,19,794,M,,849309,"{'nameTranslation': {'ar': 'أوغبيني، تشيدوزي', 'hi': 'ओगबेने, चिएदोज़ी', 'bn': 'ওগবেন, চিইডোজি'}, 'shortNameTranslation': {'ar': 'ت. أوغبيني', 'hi': 'सी. ओगबेने', 'bn': 'সি. ওগবেন'}}",54.548717948718,71.887179487179,39,away
Tahith Chong,,,tahith-chong,T. Chong,M,24,1675,M,,825845,"{'nameTranslation': {'ar': 'تايث تشونغ', 'hi': 'ताहित चोंग', 'bn': 'তাহিথ চং'}, 'shortNameTranslation': {'ar': 'ت. تشونغ', 'hi': 'टी. चोंग', 'bn': 'টি. চং'}}",56.317857142857,25.110714285714,28,away
Teden Mengi,,,teden-mengi,T. Mengi,D,15,793,M,,979233,"{'nameTranslation': {'ar': 'تيدن منجي', 'hi': 'टेडेन मेंगी', 'bn': 'টেডেন মেঙ্গি'}, 'shortNameTranslation': {'ar': 'ت. منجي', 'hi': 'टी. मेंगी', 'bn': 'টি. মেঙ্গি'}}",30.618867924528,24.203773584906,53,away
Tom Lockyer,,,tom-lockyer,T. Lockyer,D,12,188,M,,197848,"{'nameTranslation': {'ar': 'توم لوكيير', 'hi': 'टॉम लॉकयर', 'bn': 'টম লকিয়ার'}, 'shortNameTranslation': {'ar': 'ت. لوكيير', 'hi': 'टी. लॉकयर', 'bn': 'টি. লকার'}}",31.431428571429,45.058571428571,70,away
Carlton Morris,,,carlton-morris,C. Morris,F,9,1084,M,,358222,"{'nameTranslation': {'ar': 'كارلتون موريس', 'hi': 'कार्लटन मॉरिस', 'bn': 'কার্লটন মরিস'}, 'shortNameTranslation': {'ar': 'ك. موريس', 'hi': 'सी. मॉरिस', 'bn': 'সি. মরিস'}}",53.533962264151,44.554716981132,53,away
Alfie Doughty,,,alfie-doughty,A. Doughty,M,14,576,M,,945792,"{'nameTranslation': {'ar': 'ألفي دوتي', 'hi': 'अल्फी डौटी', 'bn': 'আলফি ডাউটি'}, 'shortNameTranslation': {'ar': 'أ. دوتي', 'hi': 'ए. डौटी', 'bn': 'এ. ডাউটি'}}",49.0375,79.1875,40,away
Andros Townsend,,,andros-townsend,A. Townsend,F,30,609,M,,47992,"{'nameTranslation': {'ar': 'أندروس تاونسيند', 'hi': 'एंड्रोस टाउनसेंड', 'bn': 'অ্যান্ড্রোস টাউনসেন্ড'}, 'shortNameTranslation': {'ar': 'أ. تاونسيند', 'hi': 'ए. टाउनसेंड', 'bn': 'এ. টাউনসেন্ড'}}",48.48,32.324444444444,45,away
Jordan Clark,,,jordan-clark,J. Clark,M,18,124,M,,150477,"{'nameTranslation': {'ar': 'جوردان كلارك', 'hi': 'जॉर्डन क्लार्क', 'bn': 'জর্ডান ক্লার্ক'}, 'shortNameTranslation': {'ar': 'ج. كلارك', 'hi': 'जे. क्लार्क', 'bn': 'জে. ক্লার্ক'}}",30.8,43.376470588235,17,away
Ryan Giles,,,ryan-giles,R. Giles,D,3,227,M,,931304,"{'nameTranslation': {'ar': 'ريان جايلز', 'hi': 'रयान गिल्स', 'bn': 'রায়ান জাইলস'}, 'shortNameTranslation': {'ar': 'ر. جايلز', 'hi': 'आर. गिल्स', 'bn': 'আর. জাইলস'}}",81.25,92.425,4,away
Gabriel Osho,,,gabriel-osho,G. Osho,D,3,835,M,,920680,"{'nameTranslation': {'ar': 'غابرييل أوشو', 'hi': 'गेब्रियल ओशो', 'bn': 'গ্যাব্রিয়েল ওশো'}, 'shortNameTranslation': {'ar': 'غ. أوشو', 'hi': 'जी. ओशो', 'bn': 'জি. ওশো'}}",30.376923076923,69.0,52,away
Ross Barkley,,,ross-barkley,R. Barkley,M,6,2380,M,,98435,"{'nameTranslation': {'ar': 'روس باركلي', 'hi': 'रॉस बार्कले', 'bn': 'রস বার্কলে'}, 'shortNameTranslation': {'ar': 'ر. باركلي', 'hi': 'आर. बार्कले', 'bn': 'আর. বার্কলে'}}",46.860869565217,49.540579710145,69,away
Issa Kaboré,,,issa-kabore,I. Kaboré,D,12,17342,M,issa_kabore_29,1006189,"{'nameTranslation': {'ar': 'عيسى كابوري', 'hi': 'इस्सा काबोरे', 'bn': 'ইসা কাবোরে'}, 'shortNameTranslation': {'ar': 'ع. كابوري', 'hi': 'आई. काबोरे', 'bn': 'আই. কাবোরে'}}",48.636842105263,17.412280701754,57,away
