name,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,firstName,lastName,sofascoreId
Oliver McBurnie,oliver-mcburnie,O. McBurnie,F,9,920,M,367228,"{'nameTranslation': {'ar': 'أوليفر مكبورني', 'hi': 'ओलिवर मैकबर्नी', 'bn': 'অলিভার ম্যাকবার্নি'}, 'shortNameTranslation': {'ar': 'أ. مكبورني', 'hi': 'ओ. मैकबर्नी', 'bn': 'ও. ম্যাকবার্নি'}}",True,save,corner,right-foot,90,5894,494,,4.0,47.8,0,51.9,12.0,,,
Oliver McBurnie,oliver-mcburnie,O. McBurnie,F,9,920,M,367228,"{'nameTranslation': {'ar': 'أوليفر مكبورني', 'hi': 'ओलिवर मैकबर्नी', 'bn': 'অলিভার ম্যাকবার্নি'}, 'shortNameTranslation': {'ar': 'أ. مكبورني', 'hi': 'ओ. मैकबर्नी', 'bn': 'ও. ম্যাকবার্নি'}}",True,save,corner,head,90,5892,492,,7.9,51.5,0,51.7,24.7,,,
Dwight McNeil,dwight-mcneil,D. McNeil,M,7,2030,M,935543,"{'nameTranslation': {'ar': 'دوايت مكنيل', 'hi': 'ड्वाइट मैकनील', 'bn': 'ডোয়াইট ম্যাকনিল'}, 'shortNameTranslation': {'ar': 'د. مكنيل', 'hi': 'डी. मैकनील', 'bn': 'ডি. ম্যাকনিল'}}",False,block,assisted,left-foot,90,5736,336,,25.4,58.3,0,50.5,19.0,Dwight,McNeil,
Jack Robinson,jack-robinson,J. Robinson,D,6,180,M,98454,"{'nameTranslation': {'ar': 'جاك روبنسون', 'hi': 'जैक रॉबिन्सन', 'bn': 'জ্যাক রবিনসন'}, 'shortNameTranslation': {'ar': 'ج. روبنسون', 'hi': 'जे. रॉबिन्सन', 'bn': 'জে. রবিনসন'}}",True,block,assisted,right-foot,90,5344,2644,,13.2,46.2,0,49.7,19.0,,,
Ashley Young,ashley-young,A. Young,D,15,1765,M,10589,"{'nameTranslation': {'ar': 'آشلي يونغ', 'hi': 'एश्ले यंग', 'bn': 'অ্যাশলে ইয়াং'}, 'shortNameTranslation': {'ar': 'آ. يونغ', 'hi': 'एक यंग', 'bn': 'এ. ইয়াং'}}",False,save,free-kick,right-foot,80,4746,2046,,25.1,45.8,0,52.0,18.4,,,
Jack Robinson,jack-robinson,J. Robinson,D,6,180,M,98454,"{'nameTranslation': {'ar': 'جاك روبنسون', 'hi': 'जैक रॉबिन्सन', 'bn': 'জ্যাক রবিনসন'}, 'shortNameTranslation': {'ar': 'ج. روبنسون', 'hi': 'जे. रॉबिन्सन', 'bn': 'জে. রবিনসন'}}",True,miss,set-piece,left-foot,76,4540,1840,,13.7,30.3,0,47.1,76.4,,,
Gustavo Hamer,gustavo-hamer,G. Hamer,M,8,1022,M,837495,"{'nameTranslation': {'ar': 'غوستافو هامير', 'hi': 'गुस्तावो हैमर', 'bn': 'গুস্তাভো হ্যামার'}, 'shortNameTranslation': {'ar': 'غ. هامير', 'hi': 'जी. हैमर', 'bn': 'জি. হ্যামার'}}",True,block,regular,right-foot,71,4204,1504,,12.6,38.2,0,53.4,19.0,,,
Luke Thomas,luke-thomas,L. Thomas,D,33,494,M,991584,"{'nameTranslation': {'ar': 'لوك توماس', 'hi': 'ल्यूक थॉमस', 'bn': 'লুক থমাস'}, 'shortNameTranslation': {'ar': 'ل. توماس', 'hi': 'एल. थॉमस', 'bn': 'এল. থমাস'}}",True,save,regular,left-foot,71,4202,1502,,2.6,40.8,0,52.6,5.1,,,
Yasser Larouci,larouci-yasser,Y. Larouci,D,76,3783,M,927360,"{'nameTranslation': {'ar': 'لعروسي، ياسر', 'hi': 'लारौसी, यासर', 'bn': 'লারুচি, ইয়াসির'}, 'shortNameTranslation': {'ar': 'ي. لعروسي', 'hi': 'वाई. लारौसी', 'bn': 'ওয়াই. লারুচি'}}",True,miss,assisted,left-foot,58,3466,766,,10.0,36.9,0,52.9,56.9,Yasser,Larouci,larouci.yasseroff
Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,1300,M,96535,"{'nameTranslation': {'ar': 'عبدالله دوكوري', 'hi': 'अब्दुलाये डौकोरे', 'bn': 'আবদুলায়ে ডকোরে'}, 'shortNameTranslation': {'ar': 'ع. دوكوري', 'hi': 'ए. डौकोरे', 'bn': 'এ. ডকোরে'}}",False,save,regular,right-foot,56,3340,640,,17.7,69.9,0,50.0,1.9,,,
Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,3562,M,827064,"{'nameTranslation': {'ar': 'أرنوت دانجوما', 'hi': 'अरनौत दानजुमा', 'bn': 'আরনাউত দানজুমা'}, 'shortNameTranslation': {'ar': 'أ. دانجوما', 'hi': 'ए. दानजुमा', 'bn': 'এ. দানজুমা'}}",False,goal,assisted,left-foot,55,3243,543,regular,2.7,46.6,0,53.0,24.7,,,
Beto,beto,Beto,F,9,3261,M,987489,"{'nameTranslation': {'ar': 'بيتو', 'hi': 'बेटो', 'bn': 'বেটো'}, 'shortNameTranslation': {'ar': 'بيتو', 'hi': 'बेटो', 'bn': 'বেটো'}}",False,miss,corner,head,53,3171,471,,8.0,57.9,0,72.9,2.8,,,
Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,3562,M,827064,"{'nameTranslation': {'ar': 'أرنوت دانجوما', 'hi': 'अरनौत दानजुमा', 'bn': 'আরনাউত দানজুমা'}, 'shortNameTranslation': {'ar': 'أ. دانجوما', 'hi': 'ए. दानजुमा', 'bn': 'এ. দানজুমা'}}",False,block,free-kick,right-foot,51,3010,310,,19.3,34.2,0,51.9,19.0,,,
Beto,beto,Beto,F,9,3261,M,987489,"{'nameTranslation': {'ar': 'بيتو', 'hi': 'बेटो', 'bn': 'বেটো'}, 'shortNameTranslation': {'ar': 'بيتو', 'hi': 'बेटो', 'bn': 'বেটো'}}",False,miss,fast-break,left-foot,46,2712,12,,15.0,36.8,0,32.6,2.8,,,
Jordan Pickford,jordan-pickford,J. Pickford,G,1,7467,M,138530,"{'nameTranslation': {'ar': 'جوردان بيكفورد', 'hi': 'जॉर्डन पिकफोर्ड', 'bn': 'জর্ডান পিকফোর্ড'}, 'shortNameTranslation': {'ar': 'ج. بيكفورد', 'hi': 'जे. पिकफोर्ड', 'bn': 'জে.পিকফোর্ড'}}",True,goal,regular,head,45,2851,151,own,3.1,51.5,0,47.3,24.7,,,jpickford1
Cameron Archer,cameron-archer,C. Archer,F,19,1000,M,993451,"{'nameTranslation': {'ar': 'كاميرون آرتشر', 'hi': 'कैमरून आर्चर', 'bn': 'ক্যামেরন আর্চার'}, 'shortNameTranslation': {'ar': 'ك. آرتشر', 'hi': 'सी. आर्चर', 'bn': 'সি. আর্চার'}}",True,post,assisted,right-foot,45,2849,149,,19.7,40.0,0,44.8,8.9,,,
Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,3562,M,827064,"{'nameTranslation': {'ar': 'أرنوت دانجوما', 'hi': 'अरनौत दानजुमा', 'bn': 'আরনাউত দানজুমা'}, 'shortNameTranslation': {'ar': 'أ. دانجوما', 'hi': 'ए. दानजुमा', 'bn': 'এ. দানজুমা'}}",False,save,assisted,right-foot,44,2623,2623,,3.0,40.7,0,48.5,1.9,,,
Beto,beto,Beto,F,9,3261,M,987489,"{'nameTranslation': {'ar': 'بيتو', 'hi': 'बेटो', 'bn': 'বেটো'}, 'shortNameTranslation': {'ar': 'بيتو', 'hi': 'बेटो', 'bn': 'বেটো'}}",False,block,regular,right-foot,35,2094,2094,,0.8,33.8,0,54.6,19.0,,,
Cameron Archer,cameron-archer,C. Archer,F,19,1000,M,993451,"{'nameTranslation': {'ar': 'كاميرون آرتشر', 'hi': 'कैमरून आर्चर', 'bn': 'ক্যামেরন আর্চার'}, 'shortNameTranslation': {'ar': 'ك. آرتشر', 'hi': 'सी. आर्चर', 'bn': 'সি. আর্চার'}}",True,goal,assisted,right-foot,33,1971,1971,regular,13.8,50.5,0,46.4,14.6,,,
Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,1300,M,96535,"{'nameTranslation': {'ar': 'عبدالله دوكوري', 'hi': 'अब्दुलाये डौकोरे', 'bn': 'আবদুলায়ে ডকোরে'}, 'shortNameTranslation': {'ar': 'ع. دوكوري', 'hi': 'ए. डौकोरे', 'bn': 'এ. ডকোরে'}}",False,block,assisted,left-foot,31,1811,1811,,21.5,55.0,0,49.5,19.0,,,
Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,3562,M,827064,"{'nameTranslation': {'ar': 'أرنوت دانجوما', 'hi': 'अरनौत दानजुमा', 'bn': 'আরনাউত দানজুমা'}, 'shortNameTranslation': {'ar': 'أ. دانجوما', 'hi': 'ए. दानजुमा', 'bn': 'এ. দানজুমা'}}",False,miss,regular,left-foot,29,1712,1712,,8.4,32.2,0,62.5,13.9,,,
Gustavo Hamer,gustavo-hamer,G. Hamer,M,8,1022,M,837495,"{'nameTranslation': {'ar': 'غوستافو هامير', 'hi': 'गुस्तावो हैमर', 'bn': 'গুস্তাভো হ্যামার'}, 'shortNameTranslation': {'ar': 'غ. هامير', 'hi': 'जी. हैमर', 'bn': 'জি. হ্যামার'}}",True,save,assisted,right-foot,21,1204,1204,,15.0,63.1,0,46.4,2.5,,,
Yasser Larouci,larouci-yasser,Y. Larouci,D,76,3783,M,927360,"{'nameTranslation': {'ar': 'لعروسي، ياسر', 'hi': 'लारौसी, यासर', 'bn': 'লারুচি, ইয়াসির'}, 'shortNameTranslation': {'ar': 'ي. لعروسي', 'hi': 'वाई. लारौसी', 'bn': 'ওয়াই. লারুচি'}}",True,save,regular,left-foot,20,1156,1156,,12.5,27.8,0,51.6,15.2,Yasser,Larouci,larouci.yasseroff
Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,3562,M,827064,"{'nameTranslation': {'ar': 'أرنوت دانجوما', 'hi': 'अरनौत दानजुमा', 'bn': 'আরনাউত দানজুমা'}, 'shortNameTranslation': {'ar': 'أ. دانجوما', 'hi': 'ए. दानजुमा', 'bn': 'এ. দানজুমা'}}",False,block,fast-break,right-foot,18,1022,1022,,14.4,45.4,0,50.9,19.0,,,
Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,1300,M,96535,"{'nameTranslation': {'ar': 'عبدالله دوكوري', 'hi': 'अब्दुलाये डौकोरे', 'bn': 'আবদুলায়ে ডকোরে'}, 'shortNameTranslation': {'ar': 'ع. دوكوري', 'hi': 'ए. डौकोरे', 'bn': 'এ. ডকোরে'}}",False,goal,corner,left-foot,14,828,828,regular,1.7,47.6,0,53.8,3.2,,,
Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,1300,M,96535,"{'nameTranslation': {'ar': 'عبدالله دوكوري', 'hi': 'अब्दुलाये डौकोरे', 'bn': 'আবদুলায়ে ডকোরে'}, 'shortNameTranslation': {'ar': 'ع. دوكوري', 'hi': 'ए. डौकोरे', 'bn': 'এ. ডকোরে'}}",False,save,corner,right-foot,14,826,826,,3.1,49.9,0,52.5,9.5,,,
Amadou Onana,amadou-onana,A. Onana,M,24,6827,M,923973,"{'nameTranslation': {'ar': 'أمادو أونانا', 'hi': 'अमादौ ओनाना', 'bn': 'আমাদৌ ওনানা'}, 'shortNameTranslation': {'ar': 'أ. أونانا', 'hi': 'ए. ओनाना', 'bn': 'এ. ওনানা'}}",False,block,corner,head,14,825,825,,8.7,45.2,0,45.6,19.0,,,its_onana
Beto,beto,Beto,F,9,3261,M,987489,"{'nameTranslation': {'ar': 'بيتو', 'hi': 'बेटो', 'bn': 'বেটো'}, 'shortNameTranslation': {'ar': 'بيتو', 'hi': 'बेटो', 'bn': 'বেটো'}}",False,block,assisted,right-foot,14,789,789,,20.4,41.9,0,46.2,19.4,,,
Oliver Norwood,oliver-norwood,O. Norwood,M,26,225,M,100637,"{'nameTranslation': {'ar': 'أوليفر نوروود', 'hi': 'ओलिवर नोरवुड', 'bn': 'অলিভার নরউড'}, 'shortNameTranslation': {'ar': 'أ. نوروود', 'hi': 'ओ. नोरवुड', 'bn': 'ও. নরউড'}}",True,miss,throw-in-set-piece,right-foot,13,726,726,,21.4,44.3,0,35.6,8.3,,,
John Egan,john-egan,J. Egan,D,15,214,M,100578,"{'nameTranslation': {'ar': 'جون إيغن', 'hi': 'जॉन एगन', 'bn': 'জন ইগান'}, 'shortNameTranslation': {'ar': 'ج. إيغن', 'hi': 'जे. एगन', 'bn': 'জে. ইগান'}}",True,save,set-piece,head,10,558,558,,7.4,39.0,0,52.6,20.3,,,
