minute,value
1.0,-3
2.0,14
3.0,6
4.0,20
5.0,8
6.0,-34
7.0,-26
8.0,-18
9.0,-14
10.0,-30
11.0,-14
12.0,-68
13.0,-41
14.0,-12
15.0,-23
16.0,-14
17.0,24
18.0,34
19.0,-34
20.0,-13
21.0,12
22.0,2
23.0,-1
24.0,3
25.0,21
26.0,35
27.0,24
28.0,21
29.0,16
30.0,34
31.0,24
32.0,46
33.0,42
34.0,30
35.0,21
36.0,46
37.0,-35
38.0,-1
39.0,-2
40.0,-52
41.0,-34
42.0,-8
43.0,-6
44.0,58
45.0,44
45.5,1
46.0,6
47.0,12
48.0,19
49.0,13
50.0,-11
51.0,-25
52.0,-55
53.0,-49
54.0,49
55.0,15
56.0,42
57.0,41
58.0,22
59.0,14
60.0,19
61.0,-26
62.0,-18
63.0,-13
64.0,-2
65.0,-4
66.0,-7
67.0,8
68.0,10
69.0,6
70.0,-7
71.0,-33
72.0,-18
73.0,-17
74.0,-11
75.0,22
76.0,-39
77.0,-7
78.0,-30
79.0,-19
80.0,46
81.0,70
82.0,40
83.0,14
84.0,86
85.0,56
86.0,100
87.0,100
88.0,100
89.0,72
90.0,97
90.5,26
