name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team
Will Hughes,,,will-hughes,W. Hughes,M,19,1013,M,,193554,"{'nameTranslation': {'ar': 'ويل هيوز', 'hi': 'विल ह्यूजेस', 'bn': 'উইল হিউজেস'}, 'shortNameTranslation': {'ar': 'و. هيوز', 'hi': 'डब्ल्यू. ह्यूजेस', 'bn': 'ডব্লিউ. হিউজেস'}}",52.413953488372,66.506976744186,43,away
David Ozoh,,,david-ozoh,D. Ozoh,M,18,301,M,,1212155,"{'nameTranslation': {'ar': 'ديفيد أوزوه', 'hi': 'डेविड ओज़ोह', 'bn': 'ডেভিড ওজোহ'}, 'shortNameTranslation': {'ar': 'د. أوزوه', 'hi': 'डी. ओज़ोह', 'bn': 'ডি. ওজোহ'}}",51.872727272727,50.745454545455,11,away
Jeffrey Schlupp,,,jeffrey-schlupp,J. Schlupp,D,27,762,M,,148710,"{'nameTranslation': {'ar': 'جيفري شلوب', 'hi': 'जेफ़री श्लुप्प', 'bn': 'জেফরি শ্লুপ'}, 'shortNameTranslation': {'ar': 'ج. شلوب', 'hi': 'जे. श्लुप्प', 'bn': 'জে. শ্লুপ'}}",56.119565217391,26.871739130435,46,away
James Tomkins,,,james-tomkins,J. Tomkins,D,,104,M,,32124,"{'nameTranslation': {'ar': 'جيمس تومكينز', 'hi': 'जेम्स टॉमकिंस', 'bn': 'জেমস টমকিন্স'}, 'shortNameTranslation': {'ar': 'ج. تومكينز', 'hi': 'जे. टॉमकिंस', 'bn': 'জে. টমকিন্স'}}",32.381818181818,29.854545454545,11,away
Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,1365,M,,988275,"{'nameTranslation': {'ar': 'تيريك ميتشل', 'hi': 'टायरिक मिशेल', 'bn': 'টাইরিক মিচেল'}, 'shortNameTranslation': {'ar': 'ت. ميتشل', 'hi': 'टी. मिशेल', 'bn': 'টি. মিচেল'}}",40.485454545455,81.089090909091,55,away
Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,9259,M,Matetajphilippe,848276,"{'nameTranslation': {'ar': 'جان-فيليب ماتيتا', 'hi': 'जीन-फिलिप माटेटा', 'bn': 'জিন-ফিলিপ মাটেটা'}, 'shortNameTranslation': {'ar': 'ج. ماتيتا', 'hi': 'जे. माटेटा', 'bn': 'জে. মাটেটা'}}",59.4,46.5425,40,away
Dean Henderson,,,dean-henderson,D. Henderson,G,1,5014,M,deanhenderson,788134,"{'nameTranslation': {'ar': 'دين هندرسون', 'hi': 'डीन हेंडरसन', 'bn': 'ডিন হেন্ডারসন'}, 'shortNameTranslation': {'ar': 'د. هندرسون', 'hi': 'डी. हेंडरसन', 'bn': 'ডি. হেন্ডারসন'}}",10.342857142857,50.878571428571,42,away
Marc Guéhi,,,marc-guehi,M. Guéhi,D,6,7807,M,MarcGuehi13,877994,"{'nameTranslation': {'ar': 'مارك غيهي', 'hi': 'मार्क गुएही', 'bn': 'মার্ক গুয়েহি'}, 'shortNameTranslation': {'ar': 'م. غيهي', 'hi': 'एम. गुएही', 'bn': 'এম. গুয়েহি'}}",36.941935483871,77.911290322581,62,away
Matheus França,Matheus França,,matheus-franca,Matheus França,F,9,3730,M,,1116593,"{'nameTranslation': {'ar': 'ماتيوس فرانكا', 'hi': 'मैथियस फ्रांस', 'bn': 'ম্যাথিউস ফ্রাঙ্কা'}, 'shortNameTranslation': {'ar': 'م. فرانكا', 'hi': 'मैथियस फ्रांस', 'bn': 'ম্যাথিউস ফ্রাঙ্কা'}}",60.925,23.8625,8,away
Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,5382,M,jeffersonlerma,355796,"{'nameTranslation': {'ar': 'جيفرسون ليرما', 'hi': 'जेफरसन लेर्मा', 'bn': 'জেফারসন লারমা'}, 'shortNameTranslation': {'ar': 'ج. ليرما', 'hi': 'जे. लेर्मा', 'bn': 'জে. লারমা'}}",46.884848484848,53.556060606061,66,away
Chris Richards,,,chris-richards,C. Richards,D,26,2004,M,,931844,"{'nameTranslation': {'ar': 'كريس ريتشاردز', 'hi': 'क्रिस रिचर्ड्स', 'bn': 'ক্রিস রিচার্ডস'}, 'shortNameTranslation': {'ar': 'ك. ريتشاردز', 'hi': 'सी. रिचर्ड्स', 'bn': 'সি. রিচার্ডস'}}",36.378431372549,33.392156862745,51,away
Eberechi Eze,,,eberechi-eze,E. Eze,F,10,55112,M,eze,864921,"{'nameTranslation': {'ar': 'إيبيريشي إيز', 'hi': 'एबेरची ईज़े', 'bn': 'ইবেরেচি এজ'}, 'shortNameTranslation': {'ar': 'إ. إيز', 'hi': 'ई. ईज़े', 'bn': 'ই. এজ'}}",61.964102564103,69.189743589744,78,away
Joachim Andersen,,,joachim-andersen,J. Andersen,D,5,2408,M,,362682,"{'nameTranslation': {'ar': 'يواكيم أندرسن', 'hi': 'जोआचिम एंडरसन', 'bn': 'জোয়াকিম অ্যান্ডারসেন'}, 'shortNameTranslation': {'ar': 'ي. أندرسن', 'hi': 'जे. एंडरसन', 'bn': 'জে. অ্যান্ডারসেন'}}",37.905882352941,55.248235294118,85,away
