minute,value
1.0,8
2.0,25
3.0,19
4.0,4
5.0,2
6.0,-16
7.0,-13
8.0,-14
9.0,-46
10.0,-28
11.0,49
12.0,15
13.0,-49
14.0,-20
15.0,-5
16.0,-9
17.0,-43
18.0,-24
19.0,-32
20.0,-41
21.0,-27
22.0,-39
23.0,-26
24.0,-17
25.0,-11
26.0,-28
27.0,-53
28.0,-31
29.0,-19
30.0,-40
31.0,-1
32.0,8
33.0,50
34.0,51
35.0,49
36.0,68
37.0,38
38.0,47
39.0,34
40.0,25
41.0,14
42.0,11
43.0,19
44.0,9
45.0,-5
45.5,-3
46.0,-9
47.0,-18
48.0,36
49.0,18
50.0,-28
51.0,-7
52.0,21
53.0,16
54.0,11
55.0,11
56.0,9
57.0,54
58.0,35
59.0,44
60.0,22
61.0,-39
62.0,-23
63.0,-45
64.0,-32
65.0,-1
66.0,8
67.0,8
68.0,9
69.0,13
70.0,9
71.0,74
72.0,47
73.0,30
74.0,-20
75.0,11
76.0,3
77.0,22
78.0,3
79.0,-9
80.0,-12
81.0,9
82.0,53
83.0,24
84.0,6
85.0,-6
86.0,-12
87.0,-15
88.0,17
89.0,-9
90.0,3
90.5,3
