name,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,averageX,averageY,pointsCount,team,firstName,lastName,sofascoreId
Nathan Collins,nathan-collins,N. Collins,D,22,1469,M,958916,"{'nameTranslation': {'ar': 'ناثان كولينز', 'hi': 'नाथन कोलिन्स', 'bn': 'নাথান কলিন্স'}, 'shortNameTranslation': {'ar': 'ن. كولينز', 'hi': 'एन. कोलिन्स', 'bn': 'এন. কলিন্স'}}",29.324137931034,30.208620689655,58,home,,,
Ben Mee,ben-mee,B. Mee,D,15,600,M,137774,"{'nameTranslation': {'ar': 'بن مي', 'hi': 'बेन मी', 'bn': 'বেন মে'}, 'shortNameTranslation': {'ar': 'ب. مي', 'hi': 'बी. मी', 'bn': 'বি. মি'}}",27.768181818182,69.6,66,home,,,
Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,8776,M,135256,"{'nameTranslation': {'ar': 'كريستيان نورغارد', 'hi': 'क्रिश्चियन नॉरगार्ड', 'bn': 'ক্রিশ্চিয়ান নরগার্ড'}, 'shortNameTranslation': {'ar': 'ك. نورغارد', 'hi': 'सी. नॉरगार्ड', 'bn': 'সি. নরগার্ড'}}",42.389090909091,52.2,55,home,,,
Ivan Toney,ivan-toney,I. Toney,F,17,10125,M,290927,"{'nameTranslation': {'ar': 'إيفان توني', 'hi': 'इवान टोनी', 'bn': 'ইভান টোনি'}, 'shortNameTranslation': {'ar': 'إ. توني', 'hi': 'आई. टोनी', 'bn': 'আই. টনি'}}",64.164583333333,43.227083333333,48,home,,,ivantoney
Mark Flekken,mark-flekken,M. Flekken,G,1,2871,M,171919,"{'nameTranslation': {'ar': 'مارك فليكين', 'hi': 'मार्क फ्लेकेन', 'bn': 'মার্ক ফ্লেককেন'}, 'shortNameTranslation': {'ar': 'م. فليكين', 'hi': 'एम. फ्लेकेन', 'bn': 'এম. ফ্লেকেন'}}",10.534328358209,49.080597014925,67,home,,,
Erling Haaland,erling-haaland,E. Haaland,F,9,807088,M,839956,"{'nameTranslation': {'ar': 'إيرلينغ هالاند', 'hi': 'एर्लिंग हालैंड', 'bn': 'এরলিং হালান্ড'}, 'shortNameTranslation': {'ar': 'إ. هالاند', 'hi': 'ई. हालैंड', 'bn': 'ই. হালান্ড'}}",68.235714285714,44.371428571429,28,away,,,EHaaland
Jérémy Doku,jeremy-doku,J. Doku,M,11,68596,M,934386,"{'nameTranslation': {'ar': 'جيريمي دوكو', 'hi': 'जेरेमी डोकू', 'bn': 'জেরেমি ডকু'}, 'shortNameTranslation': {'ar': 'ج. دوكو', 'hi': 'जे. डोकू', 'bn': 'জে. ডকু'}}",73.694444444444,22.372222222222,18,away,,,Dokss
Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,34246,M,136710,"{'nameTranslation': {'ar': 'ماتيو كوفاسيتش', 'hi': 'माटेओ कोवासिक', 'bn': 'মাতেও কোভাসিক'}, 'shortNameTranslation': {'ar': 'م. كوفاسيتش', 'hi': 'एम. कोवासिक', 'bn': 'এম. কোভাসিচ'}}",55.832142857143,61.578571428571,28,away,,,Kova8
Ederson,ederson,Ederson,G,31,51284,M,254491,"{'nameTranslation': {'ar': 'إيدرسون', 'hi': 'एडरसन', 'bn': 'এডারসন'}, 'shortNameTranslation': {'ar': 'إيدرسون', 'hi': 'एडरसन', 'bn': 'এডারসন'}}",12.735135135135,53.145945945946,37,away,,,Ederson93
Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,335100,M,70996,"{'nameTranslation': {'ar': 'كيفن دي بروين', 'hi': 'केविन डी ब्रूने', 'bn': 'কেভিন ডি ব্রুইন'}, 'shortNameTranslation': {'ar': 'ك. دي بروين', 'hi': 'के. डी ब्रूने', 'bn': 'কে. ডি ব্রুইন'}}",72.402962962963,47.334074074074,135,away,,,KDB
Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,50283,M,964994,"{'nameTranslation': {'ar': 'يوشكو غفارديول', 'hi': 'जोस्को ग्वार्डिओल', 'bn': 'জোসকো গোওয়ারদিওল'}, 'shortNameTranslation': {'ar': 'ي. غفارديول', 'hi': 'जे. ग्वार्डिओल', 'bn': 'জে. গোওয়ারদিওল'}}",57.894017094017,79.574358974359,117,away,,,JGvardiol
Bernardo Silva,bernardo-silva,B. Silva,M,20,65986,M,331209,"{'nameTranslation': {'ar': 'بيرناردو سيلفا', 'hi': 'बर्नार्डो सिल्वा', 'bn': 'বার্নার্ডো সিলভা'}, 'shortNameTranslation': {'ar': 'ب. سيلفا', 'hi': 'बी. सिल्वा', 'bn': 'বি. সিলভা'}}",71.726,23.426,50,away,,,BSilva
Rúben Dias,ruben-dias,R. Dias,D,3,40658,M,318941,"{'nameTranslation': {'ar': 'روبن دياز', 'hi': 'रुबेन डियास', 'bn': 'রুবেন ডায়াস'}, 'shortNameTranslation': {'ar': 'ر. دياز', 'hi': 'आर. डियास', 'bn': 'আর. ডায়াস'}}",41.807843137255,41.394117647059,102,away,,,RúbenD
Rodri,rodri,Rodri,M,16,93944,M,827606,"{'nameTranslation': {'ar': 'رودري', 'hi': 'रोड्री', 'bn': 'রডরি'}, 'shortNameTranslation': {'ar': 'رودري', 'hi': 'रोड्री', 'bn': 'রডরি'}}",52.759459459459,52.493918918919,148,away,,,Rodri
Kyle Walker,kyle-walker,K. Walker,D,2,28997,M,44614,"{'nameTranslation': {'ar': 'كايل ووكر', 'hi': 'काइल वाकर', 'bn': 'কাইল ওয়াকার'}, 'shortNameTranslation': {'ar': 'ك. ووكر', 'hi': 'के. वाकर', 'bn': 'কে. ওয়াকার'}}",53.726666666667,19.231666666667,120,away,,,KyleWalker2
Nathan Aké,nathan-ake,N. Aké,D,6,21377,M,149663,"{'nameTranslation': {'ar': 'ناثان آكي', 'hi': 'नाथन एके', 'bn': 'নাথান আকে'}, 'shortNameTranslation': {'ar': 'ن. آكي', 'hi': 'एन. एके', 'bn': 'এন. আকে'}}",49.958095238095,71.52380952381,105,away,,,nathanake
Phil Foden,phil-foden,P. Foden,M,47,188988,M,859765,"{'nameTranslation': {'ar': 'فيل فودين', 'hi': 'फिल फोडेन', 'bn': 'ফিল ফোডেন'}, 'shortNameTranslation': {'ar': 'ف. فودين', 'hi': 'पी. फोडेन', 'bn': 'পি. ফোডেন'}}",60.875925925926,64.358333333333,108,away,,,Foden
Julián Alvarez,julian-alvarez,J. Álvarez,F,19,228751,M,944656,"{'nameTranslation': {'ar': 'جوليان ألفاريز', 'hi': 'जूलियन अल्वारेज़', 'bn': 'জুলিয়ান আলভারেজ'}, 'shortNameTranslation': {'ar': 'ج. ألفاريز', 'hi': 'जे. अल्वारेज़', 'bn': 'জে. আলভারেজ'}}",67.259493670886,51.851898734177,79,away,,,LaAraña
