minute,value
1.0,-5
2.0,-7
3.0,13
4.0,29
5.0,11
6.0,1
7.0,-33
8.0,-21
9.0,16
10.0,-49
11.0,-34
12.0,-71
13.0,-40
14.0,-90
15.0,-86
16.0,-86
17.0,-46
18.0,-26
19.0,18
20.0,-55
21.0,-11
22.0,-13
23.0,-38
24.0,-26
25.0,-75
26.0,-44
27.0,-31
28.0,-54
29.0,-80
30.0,-53
31.0,-100
32.0,-71
33.0,-46
34.0,-60
35.0,-47
36.0,-24
37.0,-19
38.0,-6
39.0,36
40.0,67
41.0,28
42.0,-21
43.0,-19
44.0,-24
45.0,-53
45.5,-38
46.0,1
47.0,-9
48.0,-29
49.0,-24
50.0,-12
51.0,-13
52.0,-14
53.0,-13
54.0,-33
55.0,-13
56.0,33
57.0,-64
58.0,-40
59.0,-31
60.0,-31
61.0,-23
62.0,51
63.0,66
64.0,30
65.0,17
66.0,-39
67.0,37
68.0,-11
69.0,-16
70.0,-45
71.0,-21
72.0,-13
73.0,-21
74.0,-51
75.0,-19
76.0,-23
77.0,-19
78.0,66
79.0,35
80.0,15
81.0,11
82.0,2
83.0,-10
84.0,-21
85.0,-32
86.0,-81
87.0,-57
88.0,-44
89.0,-32
90.0,-31
90.5,16
