minute,value
1.0,4
2.0,4
3.0,4
4.0,8
5.0,-48
6.0,-42
7.0,-29
8.0,-86
9.0,-100
10.0,-74
11.0,-76
12.0,-44
13.0,-2
14.0,11
15.0,37
16.0,20
17.0,8
18.0,-4
19.0,-6
20.0,-52
21.0,-70
22.0,-71
23.0,-43
24.0,-33
25.0,-33
26.0,-38
27.0,-27
28.0,-35
29.0,-22
30.0,-40
31.0,-20
32.0,-11
33.0,-24
34.0,-9
35.0,-43
36.0,-31
37.0,-25
38.0,-20
39.0,-19
40.0,-53
41.0,-55
42.0,-79
43.0,-80
44.0,-53
45.0,-37
45.5,-11
46.0,-7
47.0,-9
48.0,-13
49.0,-15
50.0,-16
51.0,-28
52.0,-23
53.0,-20
54.0,-18
55.0,-80
56.0,-49
57.0,-1
58.0,6
59.0,2
60.0,4
61.0,-3
62.0,51
63.0,59
64.0,46
65.0,25
66.0,15
67.0,5
68.0,75
69.0,48
70.0,69
71.0,33
72.0,10
73.0,-9
74.0,-14
75.0,-20
76.0,-47
77.0,-60
78.0,-42
79.0,-7
80.0,-10
81.0,-10
82.0,-30
83.0,-24
84.0,-24
85.0,-20
86.0,-23
87.0,-33
88.0,-26
89.0,-6
90.0,-87
90.5,10
