minute,value
1.0,-2
2.0,-6
3.0,-3
4.0,17
5.0,23
6.0,20
7.0,19
8.0,36
9.0,1
10.0,2
11.0,2
12.0,4
13.0,1
14.0,-3
15.0,-30
16.0,-25
17.0,-23
18.0,-74
19.0,-78
20.0,-60
21.0,-37
22.0,-43
23.0,-67
24.0,-31
25.0,-12
26.0,-11
27.0,-19
28.0,10
29.0,5
30.0,10
31.0,11
32.0,58
33.0,44
34.0,32
35.0,56
36.0,55
37.0,38
38.0,19
39.0,-16
40.0,-8
41.0,15
42.0,7
43.0,3
44.0,-62
45.0,-63
45.5,24
46.0,-3
47.0,-12
48.0,-17
49.0,-15
50.0,-2
51.0,36
52.0,22
53.0,31
54.0,20
55.0,12
56.0,29
57.0,18
58.0,-43
59.0,-44
60.0,-49
61.0,-34
62.0,-23
63.0,-75
64.0,-58
65.0,-35
66.0,-23
67.0,-40
68.0,-32
69.0,-8
70.0,10
71.0,14
72.0,-17
73.0,5
74.0,33
75.0,23
76.0,100
77.0,66
78.0,67
79.0,34
80.0,17
81.0,-29
82.0,-10
83.0,-13
84.0,18
85.0,13
86.0,15
87.0,62
88.0,43
89.0,30
90.0,45
90.5,30
