minute,value
1.0,13
2.0,60
3.0,47
4.0,34
5.0,69
6.0,69
7.0,43
8.0,30
9.0,24
10.0,-14
11.0,-22
12.0,-13
13.0,-4
14.0,3
15.0,9
16.0,34
17.0,100
18.0,73
19.0,100
20.0,100
21.0,48
22.0,26
23.0,-39
24.0,-29
25.0,31
26.0,-14
27.0,14
28.0,30
29.0,23
30.0,100
31.0,86
32.0,52
33.0,34
34.0,25
35.0,12
36.0,9
37.0,62
38.0,43
39.0,39
40.0,28
41.0,22
42.0,47
43.0,33
44.0,28
45.0,22
45.5,-4
46.0,7
47.0,10
48.0,62
49.0,42
50.0,27
51.0,28
52.0,18
53.0,3
54.0,4
55.0,-4
56.0,12
57.0,18
58.0,31
59.0,17
60.0,16
61.0,16
62.0,14
63.0,14
64.0,46
65.0,35
66.0,21
67.0,54
68.0,-62
69.0,-5
70.0,45
71.0,27
72.0,3
73.0,8
74.0,36
75.0,20
76.0,-21
77.0,64
78.0,34
79.0,24
80.0,66
81.0,79
82.0,49
83.0,36
84.0,31
85.0,85
86.0,52
87.0,43
88.0,29
89.0,52
90.0,42
90.5,53
