minute,value
1.0,7
2.0,12
3.0,39
4.0,33
5.0,24
6.0,19
7.0,15
8.0,11
9.0,11
10.0,11
11.0,3
12.0,6
13.0,-8
14.0,7
15.0,29
16.0,55
17.0,72
18.0,54
19.0,41
20.0,33
21.0,60
22.0,100
23.0,70
24.0,87
25.0,60
26.0,39
27.0,24
28.0,24
29.0,17
30.0,31
31.0,24
32.0,32
33.0,42
34.0,31
35.0,34
36.0,26
37.0,21
38.0,33
39.0,26
40.0,24
41.0,1
42.0,4
43.0,-38
44.0,-85
45.0,-20
45.5,0
46.0,2
47.0,41
48.0,34
49.0,26
50.0,17
51.0,47
52.0,34
53.0,38
54.0,37
55.0,68
56.0,65
57.0,46
58.0,80
59.0,71
60.0,93
61.0,100
62.0,68
63.0,44
64.0,71
65.0,49
66.0,49
67.0,41
68.0,33
69.0,44
70.0,35
71.0,28
72.0,40
73.0,25
74.0,21
75.0,17
76.0,46
77.0,29
78.0,22
79.0,17
80.0,27
81.0,18
82.0,39
83.0,35
84.0,25
85.0,19
86.0,24
87.0,84
88.0,54
89.0,23
90.0,20
90.5,27
