name,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,sofascoreId,firstName,lastName
Jayden Bogle,bogle-jayden,J. Bogle,D,2,740,M,929132,"{'nameTranslation': {'ar': 'بوجل، جايدن', 'hi': 'बोगल, जेडन', 'bn': 'বোগল, জেডেন'}, 'shortNameTranslation': {'ar': 'ج. ب.', 'hi': 'जे. बोगल', 'bn': 'জে. বোগল'}}",False,block,assisted,right-foot,89,5294,2594,,15.7,53.7,0,50.0,19.0,,,
Nathan Aké,nathan-ake,N. Aké,D,6,21377,M,149663,"{'nameTranslation': {'ar': 'ناثان آكي', 'hi': 'नाथन एके', 'bn': 'নাথান আকে'}, 'shortNameTranslation': {'ar': 'ن. آكي', 'hi': 'एन. एके', 'bn': 'এন. আকে'}}",True,block,corner,head,86,5125,2425,,7.6,45.2,0,51.0,19.0,nathanake,,
Phil Foden,phil-foden,P. Foden,M,47,188988,M,859765,"{'nameTranslation': {'ar': 'فيل فودين', 'hi': 'फिल फोडेन', 'bn': 'ফিল ফোডেন'}, 'shortNameTranslation': {'ar': 'ف. فودين', 'hi': 'पी. फोडेन', 'bn': 'পি. ফোডেন'}}",True,block,assisted,right-foot,85,5090,2390,,14.3,65.1,0,48.1,19.0,Foden,,
Phil Foden,phil-foden,P. Foden,M,47,188988,M,859765,"{'nameTranslation': {'ar': 'فيل فودين', 'hi': 'फिल फोडेन', 'bn': 'ফিল ফোডেন'}, 'shortNameTranslation': {'ar': 'ف. فودين', 'hi': 'पी. फोडेन', 'bn': 'পি. ফোডেন'}}",True,save,assisted,left-foot,75,4471,1771,,20.8,37.0,0,53.6,4.4,Foden,,
Oscar Bobb,oscar-bobb,O. Bobb,M,52,17188,M,1065216,"{'nameTranslation': {'ar': 'أوسكار بوب', 'hi': 'ऑस्कर बॉब', 'bn': 'অস্কার বব'}, 'shortNameTranslation': {'ar': 'أ. بوب', 'hi': 'ओ. बॉब', 'bn': 'ও. বব'}}",True,block,assisted,left-foot,64,3821,1121,,9.4,49.7,0,50.6,19.0,oscarbobb,Oscar Bobb,
Julián Alvarez,julian-alvarez,J. Álvarez,F,19,228751,M,944656,"{'nameTranslation': {'ar': 'جوليان ألفاريز', 'hi': 'जूलियन अल्वारेज़', 'bn': 'জুলিয়ান আলভারেজ'}, 'shortNameTranslation': {'ar': 'ج. ألفاريز', 'hi': 'जे. अल्वारेज़', 'bn': 'জে. আলভারেজ'}}",True,goal,assisted,right-foot,61,3612,912,regular,2.4,52.2,0,47.3,4.4,LaAraña,,
Nathan Aké,nathan-ake,N. Aké,D,6,21377,M,149663,"{'nameTranslation': {'ar': 'ناثان آكي', 'hi': 'नाथन एके', 'bn': 'নাথান আকে'}, 'shortNameTranslation': {'ar': 'ن. آكي', 'hi': 'एन. एके', 'bn': 'এন. আকে'}}",True,miss,corner,head,59,3520,820,,9.1,46.1,0,42.7,87.5,nathanake,,
Phil Foden,phil-foden,P. Foden,M,47,188988,M,859765,"{'nameTranslation': {'ar': 'فيل فودين', 'hi': 'फिल फोडेन', 'bn': 'ফিল ফোডেন'}, 'shortNameTranslation': {'ar': 'ف. فودين', 'hi': 'पी. फोडेन', 'bn': 'পি. ফোডেন'}}",True,block,assisted,left-foot,57,3373,673,,5.6,32.0,0,50.5,19.0,Foden,,
Julián Alvarez,julian-alvarez,J. Álvarez,F,19,228751,M,944656,"{'nameTranslation': {'ar': 'جوليان ألفاريز', 'hi': 'जूलियन अल्वारेज़', 'bn': 'জুলিয়ান আলভারেজ'}, 'shortNameTranslation': {'ar': 'ج. ألفاريز', 'hi': 'जे. अल्वारेज़', 'bn': 'জে. আলভারেজ'}}",True,miss,regular,right-foot,55,3277,577,,13.3,44.3,0,41.3,77.8,LaAraña,,
Nathan Aké,nathan-ake,N. Aké,D,6,21377,M,149663,"{'nameTranslation': {'ar': 'ناثان آكي', 'hi': 'नाथन एके', 'bn': 'নাথান আকে'}, 'shortNameTranslation': {'ar': 'ن. آكي', 'hi': 'एन. एके', 'bn': 'এন. আকে'}}",True,miss,corner,head,50,2990,290,,2.9,56.3,0,28.7,4.2,nathanake,,
